force,ros_time_sec,ros_time_ns
0.000000,1756594565.439373,1756594565439373441
0.000000,1756594565.441384,1756594565441383826
0.000000,1756594565.443376,1756594565443375597
0.000000,1756594565.445371,1756594565445370648
0.000000,1756594565.447367,1756594565447366828
0.000000,1756594565.449366,1756594565449365548
0.000000,1756594565.451367,1756594565451367043
0.000000,1756594565.453365,1756594565453365079
0.000000,1756594565.455397,1756594565455397047
0.000000,1756594565.457397,1756594565457396492
0.000000,1756594565.459365,1756594565459365116
0.000000,1756594565.461364,1756594565461364079
0.000000,1756594565.463368,1756594565463367560
0.000000,1756594565.465364,1756594565465364385
0.000000,1756594565.467366,1756594565467365999
0.000000,1756594565.469369,1756594565469368816
0.000000,1756594565.471367,1756594565471367415
0.000000,1756594565.473362,1756594565473362429
0.000000,1756594565.475370,1756594565475370309
0.000000,1756594565.477363,1756594565477363100
0.000000,1756594565.479368,1756594565479367609
0.000000,1756594565.481363,1756594565481363170
0.000000,1756594565.483364,1756594565483363475
0.000000,1756594565.485363,1756594565485362762
0.000000,1756594565.487364,1756594565487364126
0.000000,1756594565.489363,1756594565489363102
0.000000,1756594565.491363,1756594565491363024
0.000000,1756594565.493363,1756594565493362832
0.000000,1756594565.495365,1756594565495365465
0.000000,1756594565.497361,1756594565497361041
0.000000,1756594565.499364,1756594565499364474
0.000000,1756594565.501363,1756594565501363087
0.000000,1756594565.503364,1756594565503363652
0.000000,1756594565.505363,1756594565505362319
0.000000,1756594565.507363,1756594565507362619
0.000000,1756594565.509364,1756594565509363777
0.000000,1756594565.511363,1756594565511362877
0.000000,1756594565.513363,1756594565513363387
0.000000,1756594565.515363,1756594565515363014
0.000000,1756594565.517364,1756594565517363709
0.000000,1756594565.519404,1756594565519404168
0.000000,1756594565.521361,1756594565521360644
0.000000,1756594565.523396,1756594565523396036
0.000000,1756594565.525360,1756594565525360413
0.000000,1756594565.527391,1756594565527391604
0.000000,1756594565.529360,1756594565529359776
0.000000,1756594565.531396,1756594565531396064
0.000000,1756594565.533361,1756594565533361434
0.000000,1756594565.535394,1756594565535394327
0.000000,1756594565.537360,1756594565537360084
0.000000,1756594565.539392,1756594565539392592
0.000000,1756594565.541360,1756594565541359667
0.000000,1756594565.543394,1756594565543394109
0.000000,1756594565.545360,1756594565545359748
0.000000,1756594565.547393,1756594565547392929
0.000000,1756594565.549359,1756594565549358850
0.000000,1756594565.551400,1756594565551399900
0.000000,1756594565.553360,1756594565553359546
0.000000,1756594565.555392,1756594565555391957
0.000000,1756594565.557360,1756594565557359662
0.000000,1756594565.559395,1756594565559394876
0.000000,1756594565.561360,1756594565561359732
0.000000,1756594565.563392,1756594565563391804
0.000000,1756594565.565359,1756594565565359257
0.000000,1756594565.567391,1756594565567391585
0.000000,1756594565.569364,1756594565569363788
0.000000,1756594565.571392,1756594565571392143
0.000000,1756594565.573368,1756594565573367750
0.000000,1756594565.575360,1756594565575359973
0.000000,1756594565.577361,1756594565577361103
0.000000,1756594565.579383,1756594565579383229
0.000000,1756594565.581361,1756594565581361328
0.000000,1756594565.583364,1756594565583364180
