force,ros_time_sec,ros_time_ns
0.000000,1756594419.119936,1756594419119935498
0.000000,1756594419.121951,1756594419121950838
0.000000,1756594419.123945,1756594419123944686
0.000000,1756594419.125953,1756594419125952752
0.000000,1756594419.127925,1756594419127925213
0.000000,1756594419.129944,1756594419129944239
0.000000,1756594419.131962,1756594419131961811
0.000000,1756594419.133963,1756594419133962952
0.000000,1756594419.135921,1756594419135921336
0.000000,1756594419.137955,1756594419137955011
0.000000,1756594419.139955,1756594419139955094
0.000000,1756594419.141954,1756594419141954086
0.000000,1756594419.143945,1756594419143945576
0.000000,1756594419.145990,1756594419145989840
0.000000,1756594419.147956,1756594419147955974
0.000000,1756594419.149972,1756594419149971663
0.000000,1756594419.151961,1756594419151961364
0.000000,1756594419.153956,1756594419153956168
0.000000,1756594419.155959,1756594419155959318
0.000000,1756594419.157957,1756594419157956677
0.000000,1756594419.159955,1756594419159954585
0.000000,1756594419.161955,1756594419161955417
0.000000,1756594419.163955,1756594419163955457
0.000000,1756594419.165954,1756594419165954269
0.000000,1756594419.167921,1756594419167920747
0.000000,1756594419.169955,1756594419169955630
0.000000,1756594419.171956,1756594419171955592
0.000000,1756594419.173955,1756594419173955140
0.000000,1756594419.175955,1756594419175955215
0.000000,1756594419.177957,1756594419177956759
0.000000,1756594419.179957,1756594419179956679
0.000000,1756594419.181956,1756594419181955677
0.000000,1756594419.183957,1756594419183957141
0.000000,1756594419.185938,1756594419185937660
0.000000,1756594419.187932,1756594419187931895
0.000000,1756594419.189924,1756594419189924056
0.000000,1756594419.191942,1756594419191942135
0.000000,1756594419.193927,1756594419193926666
0.000000,1756594419.195927,1756594419195927170
0.000000,1756594419.197957,1756594419197956487
0.000000,1756594419.199965,1756594419199964505
0.000000,1756594419.201962,1756594419201962518
0.000000,1756594419.203966,1756594419203965807
0.000000,1756594419.205962,1756594419205962351
0.000000,1756594419.207953,1756594419207953273
0.000000,1756594419.209967,1756594419209966679
0.000000,1756594419.211957,1756594419211957085
0.000000,1756594419.213955,1756594419213955454
0.000000,1756594419.215957,1756594419215956619
0.000000,1756594419.217957,1756594419217956999
0.000000,1756594419.219955,1756594419219955425
0.000000,1756594419.221955,1756594419221954457
0.000000,1756594419.223954,1756594419223954316
0.000000,1756594419.225955,1756594419225954769
0.000000,1756594419.227954,1756594419227953651
0.000000,1756594419.229956,1756594419229955798
0.000000,1756594419.231954,1756594419231954360
0.000000,1756594419.233977,1756594419233977461
0.000000,1756594419.235925,1756594419235925105
0.000000,1756594419.237925,1756594419237925177
0.000000,1756594419.239925,1756594419239925248
0.000000,1756594419.241925,1756594419241925214
0.000000,1756594419.243928,1756594419243927928
0.000000,1756594419.245925,1756594419245924996
0.000000,1756594419.247925,1756594419247925115
0.000000,1756594419.249925,1756594419249925001
0.000000,1756594419.251925,1756594419251925052
0.000000,1756594419.253926,1756594419253925861
0.000000,1756594419.255927,1756594419255927128
0.000000,1756594419.257921,1756594419257921453
0.000000,1756594419.259926,1756594419259926231
0.000000,1756594419.261923,1756594419261923433
0.000000,1756594419.263923,1756594419263923000
0.000000,1756594419.265923,1756594419265923335
0.000000,1756594419.267923,1756594419267922860
0.000000,1756594419.269925,1756594419269924709
0.000000,1756594419.271923,1756594419271922994
0.000000,1756594419.273922,1756594419273922397
0.000000,1756594419.275922,1756594419275922295
0.000000,1756594419.277921,1756594419277921172
0.000000,1756594419.279921,1756594419279921196
0.000000,1756594419.281922,1756594419281921910
0.000000,1756594419.283921,1756594419283921398
0.000000,1756594419.285923,1756594419285923552
0.000000,1756594419.287922,1756594419287922497
0.000000,1756594419.289931,1756594419289931247
0.000000,1756594419.291928,1756594419291928379
0.000000,1756594419.293928,1756594419293927637
0.000000,1756594419.295924,1756594419295924115
0.000000,1756594419.297927,1756594419297927110
0.000000,1756594419.299878,1756594419299878516
0.000000,1756594419.301924,1756594419301923892
0.000000,1756594419.303920,1756594419303919863
0.000000,1756594419.305922,1756594419305921645
0.000000,1756594419.307921,1756594419307921042
0.000000,1756594419.309922,1756594419309921724
0.000000,1756594419.311928,1756594419311927746
0.000000,1756594419.313921,1756594419313921433
0.000000,1756594419.315920,1756594419315919706
0.000000,1756594419.317921,1756594419317921093
0.000000,1756594419.319921,1756594419319920749
0.000000,1756594419.321922,1756594419321922017
0.000000,1756594419.323922,1756594419323922407
0.000000,1756594419.325921,1756594419325921161
0.000000,1756594419.327927,1756594419327926412
0.000000,1756594419.329921,1756594419329921501
0.000000,1756594419.331921,1756594419331920621
0.000000,1756594419.333922,1756594419333921784
0.000000,1756594419.336127,1756594419336126405
0.000000,1756594419.337925,1756594419337924705
0.000000,1756594419.339920,1756594419339919918
