force,ros_time_sec,ros_time_ns
0.000000,1756181043.568875,1756181043568874470
0.000000,1756181043.570872,1756181043570872133
0.000000,1756181043.572869,1756181043572868962
0.000000,1756181043.574869,1756181043574869110
0.000000,1756181043.576867,1756181043576866542
0.000000,1756181043.578870,1756181043578869805
0.000000,1756181043.580866,1756181043580865430
0.000000,1756181043.582869,1756181043582868474
0.000000,1756181043.584867,1756181043584866780
0.000000,1756181043.586867,1756181043586866729
0.000000,1756181043.588868,1756181043588867842
0.000000,1756181043.590866,1756181043590866539
0.000000,1756181043.592870,1756181043592870184
0.000000,1756181043.594877,1756181043594876584
0.000000,1756181043.596869,1756181043596868636
0.000000,1756181043.598872,1756181043598871901
0.000000,1756181043.600895,1756181043600894945
0.000000,1756181043.602865,1756181043602865246
0.000000,1756181043.604879,1756181043604879245
0.000000,1756181043.606889,1756181043606889596
0.000000,1756181043.608860,1756181043608860533
0.000000,1756181043.610888,1756181043610888453
0.000000,1756181043.612889,1756181043612889249
0.000000,1756181043.614918,1756181043614917583
0.000000,1756181043.616894,1756181043616894049
0.000000,1756181043.618895,1756181043618895249
0.000000,1756181043.620894,1756181043620894522
0.000000,1756181043.622863,1756181043622862986
0.000000,1756181043.624924,1756181043624924221
0.000000,1756181043.626894,1756181043626893825
0.000000,1756181043.628896,1756181043628896374
0.000000,1756181043.630896,1756181043630896175
0.000000,1756181043.632864,1756181043632863440
0.000000,1756181043.634895,1756181043634894820
0.000000,1756181043.636894,1756181043636894066
0.000000,1756181043.638885,1756181043638884885
0.000000,1756181043.640888,1756181043640888044
0.000000,1756181043.642863,1756181043642863386
0.000000,1756181043.644893,1756181043644893334
0.000000,1756181043.646904,1756181043646903675
0.000000,1756181043.648899,1756181043648899380
0.000000,1756181043.650893,1756181043650892755
0.000000,1756181043.652862,1756181043652862100
0.000000,1756181043.654896,1756181043654895796
0.000000,1756181043.656895,1756181043656894732
0.000000,1756181043.658894,1756181043658893793
0.000000,1756181043.660893,1756181043660892974
0.000000,1756181043.662894,1756181043662894596
0.000000,1756181043.664906,1756181043664906003
0.000000,1756181043.666893,1756181043666893287
0.000000,1756181043.668906,1756181043668906579
0.000000,1756181043.670901,1756181043670901124
0.000000,1756181043.672893,1756181043672893160
0.000000,1756181043.674893,1756181043674893393
0.000000,1756181043.676892,1756181043676892229
0.000000,1756181043.678893,1756181043678892550
0.000000,1756181043.680892,1756181043680892039
0.000000,1756181043.682893,1756181043682893026
0.000000,1756181043.684893,1756181043684892632
0.000000,1756181043.686897,1756181043686897250
0.000000,1756181043.688894,1756181043688894035
0.000000,1756181043.690892,1756181043690892615
0.000000,1756181043.692894,1756181043692894248
0.000000,1756181043.694900,1756181043694899661
0.000000,1756181043.696893,1756181043696893494
0.000000,1756181043.698894,1756181043698893494
0.000000,1756181043.700871,1756181043700870927
0.000000,1756181043.702864,1756181043702864189
0.000000,1756181043.704862,1756181043704861856
0.000000,1756181043.706861,1756181043706861343
0.000000,1756181043.708860,1756181043708860413
0.000000,1756181043.710859,1756181043710858470
0.000000,1756181043.712862,1756181043712861827
0.000000,1756181043.714861,1756181043714860727
0.000000,1756181043.716861,1756181043716860387
0.000000,1756181043.718858,1756181043718858148
0.000000,1756181043.720857,1756181043720856906
0.000000,1756181043.722858,1756181043722857701
0.000000,1756181043.724858,1756181043724858421
0.000000,1756181043.726858,1756181043726858387
0.000000,1756181043.728860,1756181043728859742
0.000000,1756181043.730862,1756181043730861678
0.000000,1756181043.732866,1756181043732866137
0.000000,1756181043.734867,1756181043734867001
0.000000,1756181043.736860,1756181043736859725
0.000000,1756181043.738863,1756181043738863163
0.000000,1756181043.740863,1756181043740863286
0.000000,1756181043.742863,1756181043742863077
0.000000,1756181043.744864,1756181043744864398
0.000000,1756181043.746858,1756181043746858094
0.000000,1756181043.748857,1756181043748857713
0.000000,1756181043.750859,1756181043750858689
0.000000,1756181043.752861,1756181043752861452
0.000000,1756181043.754860,1756181043754859665
0.000000,1756181043.756860,1756181043756860134
0.000000,1756181043.758859,1756181043758859127
0.000000,1756181043.760861,1756181043760861554
0.000000,1756181043.762858,1756181043762858326
0.000000,1756181043.764861,1756181043764861407
0.000000,1756181043.766859,1756181043766858529
0.000000,1756181043.768865,1756181043768864818
0.000000,1756181043.770861,1756181043770861212
0.000000,1756181043.772866,1756181043772865444
0.000000,1756181043.774865,1756181043774865011
0.000000,1756181043.776858,1756181043776858060
0.000000,1756181043.778855,1756181043778854740
0.000000,1756181043.780871,1756181043780870620
0.000000,1756181043.782861,1756181043782860758
0.000000,1756181043.784862,1756181043784861980
0.000000,1756181043.786862,1756181043786861589
0.000000,1756181043.788862,1756181043788861753
0.000000,1756181043.790848,1756181043790847694
0.000000,1756181043.792861,1756181043792860289
0.000000,1756181043.794859,1756181043794858659
0.000000,1756181043.796861,1756181043796861086
0.000000,1756181043.798861,1756181043798861148
0.000000,1756181043.800858,1756181043800858313
0.000000,1756181043.802864,1756181043802864057
0.000000,1756181043.804858,1756181043804858493
0.000000,1756181043.806859,1756181043806859295
0.000000,1756181043.808859,1756181043808859128
0.000000,1756181043.810860,1756181043810859900
0.000000,1756181043.812837,1756181043812837220
0.000000,1756181043.814862,1756181043814862346
0.000000,1756181043.816859,1756181043816859079
0.000000,1756181043.818857,1756181043818857309
0.000000,1756181043.820857,1756181043820857341
0.000000,1756181043.822856,1756181043822855989
0.000000,1756181043.824858,1756181043824857894
0.000000,1756181043.826905,1756181043826905310
0.000000,1756181043.828898,1756181043828898294
0.000000,1756181043.830900,1756181043830900123
0.000000,1756181043.832896,1756181043832896267
0.000000,1756181043.834847,1756181043834847125
0.000000,1756181043.836853,1756181043836852861
0.000000,1756181043.838853,1756181043838852523
0.000000,1756181043.840910,1756181043840910304
0.000000,1756181043.842898,1756181043842897796
0.000000,1756181043.844895,1756181043844894761
0.000000,1756181043.846857,1756181043846857167
0.000000,1756181043.848852,1756181043848851765
0.000000,1756181043.850899,1756181043850898602
0.000000,1756181043.852898,1756181043852898115
0.000000,1756181043.854897,1756181043854896574
0.000000,1756181043.856856,1756181043856856304
0.000000,1756181043.858890,1756181043858889568
0.000000,1756181043.860890,1756181043860890101
0.000000,1756181043.862891,1756181043862891156
0.000000,1756181043.864891,1756181043864890893
0.000000,1756181043.866897,1756181043866897297
0.000000,1756181043.868892,1756181043868891712
0.000000,1756181043.870890,1756181043870889871
0.000000,1756181043.872891,1756181043872890594
0.000000,1756181043.874891,1756181043874890884
0.000000,1756181043.876891,1756181043876891337
0.000000,1756181043.878892,1756181043878892289
0.000000,1756181043.880894,1756181043880894433
0.000000,1756181043.882891,1756181043882890876
0.000000,1756181043.884892,1756181043884891936
0.000000,1756181043.886891,1756181043886890850
0.000000,1756181043.888892,1756181043888892362
0.000000,1756181043.890896,1756181043890896232
0.000000,1756181043.892889,1756181043892889590
0.000000,1756181043.894889,1756181043894889267
0.000000,1756181043.896890,1756181043896889925
0.000000,1756181043.898892,1756181043898892246
0.000000,1756181043.900893,1756181043900893506
0.000000,1756181043.902892,1756181043902892054
0.000000,1756181043.904892,1756181043904892478
0.000000,1756181043.906891,1756181043906890654
0.000000,1756181043.908896,1756181043908896234
0.000000,1756181043.910899,1756181043910898837
0.000000,1756181043.912892,1756181043912892277
0.000000,1756181043.914892,1756181043914892397
0.000000,1756181043.916893,1756181043916893470
0.000000,1756181043.918893,1756181043918893179
0.000000,1756181043.920893,1756181043920892998
0.000000,1756181043.922890,1756181043922890171
0.000000,1756181043.924892,1756181043924892323
0.000000,1756181043.926893,1756181043926892830
0.000000,1756181043.928891,1756181043928891355
0.000000,1756181043.930891,1756181043930891386
0.000000,1756181043.932893,1756181043932892700
0.000000,1756181043.934893,1756181043934893103
0.000000,1756181043.936891,1756181043936891356
0.000000,1756181043.938890,1756181043938889799
0.000000,1756181043.940895,1756181043940895069
0.000000,1756181043.942980,1756181043942979541
0.000000,1756181043.944889,1756181043944889026
0.000000,1756181043.946861,1756181043946860604
0.000000,1756181043.948863,1756181043948863089
0.000000,1756181043.950862,1756181043950862418
0.000000,1756181043.952856,1756181043952855770
0.000000,1756181043.954857,1756181043954857184
0.000000,1756181043.956893,1756181043956892850
0.000000,1756181043.958894,1756181043958894300
0.000000,1756181043.960896,1756181043960895369
0.000000,1756181043.962898,1756181043962897927
0.000000,1756181043.964898,1756181043964897674
0.000000,1756181043.966891,1756181043966891330
0.000000,1756181043.968893,1756181043968893160
0.000000,1756181043.970856,1756181043970856088
0.000000,1756181043.972859,1756181043972859288
0.000000,1756181043.974897,1756181043974896617
0.000000,1756181043.976893,1756181043976893546
0.000000,1756181043.978888,1756181043978887816
0.000000,1756181043.980881,1756181043980880561
0.000000,1756181043.982899,1756181043982898946
0.000000,1756181043.984888,1756181043984888095
0.000000,1756181043.986890,1756181043986889776
0.000000,1756181043.988889,1756181043988889411
0.000000,1756181043.990890,1756181043990889643
0.000000,1756181043.992889,1756181043992889108
0.000000,1756181043.994889,1756181043994888459
0.000000,1756181043.996861,1756181043996860869
0.000000,1756181043.998884,1756181043998883969
0.000000,1756181044.000857,1756181044000856507
0.000000,1756181044.002903,1756181044002902923
0.000000,1756181044.004897,1756181044004897034
0.000000,1756181044.006897,1756181044006896608
0.000000,1756181044.008895,1756181044008895230
0.000000,1756181044.010895,1756181044010894544
0.000000,1756181044.012971,1756181044012971404
0.000000,1756181044.014973,1756181044014972580
0.000000,1756181044.016976,1756181044016975737
0.000000,1756181044.018975,1756181044018974482
0.000000,1756181044.020972,1756181044020972088
0.000000,1756181044.022974,1756181044022974387
0.000000,1756181044.024975,1756181044024975092
0.000000,1756181044.026977,1756181044026976774
0.000000,1756181044.028971,1756181044028970864
0.000000,1756181044.030972,1756181044030971526
0.000000,1756181044.032923,1756181044032922778
0.000000,1756181044.034974,1756181044034973998
0.000000,1756181044.036973,1756181044036973401
0.000000,1756181044.038974,1756181044038974248
0.000000,1756181044.040974,1756181044040974087
0.000000,1756181044.043040,1756181044043039966
0.000000,1756181044.045004,1756181044045004298
0.000000,1756181044.046909,1756181044046908750
0.000000,1756181044.048978,1756181044048978092
0.000000,1756181044.051034,1756181044051033780
0.000000,1756181044.052952,1756181044052952358
0.000000,1756181044.054928,1756181044054927893
0.000000,1756181044.056980,1756181044056980290
0.000000,1756181044.058978,1756181044058977417
0.000000,1756181044.060971,1756181044060971217
0.000000,1756181044.062972,1756181044062972220
0.000000,1756181044.064973,1756181044064973099
0.000000,1756181044.066974,1756181044066973792
0.000000,1756181044.068974,1756181044068973465
0.000000,1756181044.070935,1756181044070935031
0.000000,1756181044.072975,1756181044072974742
0.000000,1756181044.074975,1756181044074974338
0.000000,1756181044.076933,1756181044076933331
0.000000,1756181044.078974,1756181044078973549
0.000000,1756181044.080978,1756181044080977840
0.000000,1756181044.082976,1756181044082976338
0.000000,1756181044.084973,1756181044084973171
0.000000,1756181044.087034,1756181044087034316
0.000000,1756181044.089000,1756181044088999705
0.000000,1756181044.090975,1756181044090975344
0.000000,1756181044.092977,1756181044092976584
0.000000,1756181044.094974,1756181044094974006
0.000000,1756181044.096971,1756181044096971000
0.000000,1756181044.098925,1756181044098925277
0.000000,1756181044.100978,1756181044100978465
0.000000,1756181044.102974,1756181044102973699
0.000000,1756181044.104974,1756181044104973626
0.000000,1756181044.106977,1756181044106976861
0.000000,1756181044.108977,1756181044108977244
0.000000,1756181044.110973,1756181044110972601
0.000000,1756181044.112973,1756181044112972784
0.000000,1756181044.114972,1756181044114972201
0.000000,1756181044.116973,1756181044116973217
0.000000,1756181044.118975,1756181044118974689
0.000000,1756181044.120925,1756181044120925468
0.000000,1756181044.122968,1756181044122967762
0.000000,1756181044.124971,1756181044124971132
0.000000,1756181044.126969,1756181044126968594
0.000000,1756181044.128935,1756181044128935135
