force,ros_time_sec,ros_time_ns
0.000000,1756597501.637378,1756597501637377581
0.000000,1756597501.639376,1756597501639375859
0.000000,1756597501.641369,1756597501641369189
0.000000,1756597501.643382,1756597501643381948
0.000000,1756597501.645368,1756597501645368287
0.000000,1756597501.647367,1756597501647367020
0.000000,1756597501.649368,1756597501649367622
0.000000,1756597501.651369,1756597501651368762
0.000000,1756597501.653369,1756597501653369045
0.000000,1756597501.655370,1756597501655369795
0.000000,1756597501.657367,1756597501657367670
0.000000,1756597501.659369,1756597501659369313
0.000000,1756597501.661371,1756597501661371132
0.000000,1756597501.663369,1756597501663369411
0.000000,1756597501.665375,1756597501665374413
0.000000,1756597501.667370,1756597501667370365
0.000000,1756597501.669370,1756597501669370483
0.000000,1756597501.671369,1756597501671369078
0.000000,1756597501.673371,1756597501673370821
0.000000,1756597501.675374,1756597501675373442
0.000000,1756597501.677402,1756597501677401975
0.000000,1756597501.679375,1756597501679375463
0.000000,1756597501.681370,1756597501681369979
0.000000,1756597501.683371,1756597501683370936
0.000000,1756597501.685369,1756597501685369693
0.000000,1756597501.687369,1756597501687369137
0.000000,1756597501.689374,1756597501689374519
0.000000,1756597501.691370,1756597501691369462
0.000000,1756597501.693370,1756597501693370388
0.000000,1756597501.695367,1756597501695367389
0.000000,1756597501.697369,1756597501697369279
0.000000,1756597501.699369,1756597501699369577
0.000000,1756597501.701370,1756597501701370265
0.000000,1756597501.703370,1756597501703369803
0.000000,1756597501.705370,1756597501705370026
0.000000,1756597501.707371,1756597501707371409
0.000000,1756597501.709369,1756597501709369263
0.000000,1756597501.711370,1756597501711369442
0.000000,1756597501.713369,1756597501713368738
0.000000,1756597501.715369,1756597501715369376
0.000000,1756597501.717371,1756597501717371455
0.000000,1756597501.719371,1756597501719370474
0.000000,1756597501.721372,1756597501721371665
0.000000,1756597501.723382,1756597501723382378
0.000000,1756597501.725371,1756597501725371033
0.000000,1756597501.727370,1756597501727369439
0.000000,1756597501.729370,1756597501729370430
0.000000,1756597501.731370,1756597501731370572
0.000000,1756597501.733370,1756597501733370061
0.000000,1756597501.735371,1756597501735370867
0.000000,1756597501.737371,1756597501737370584
0.000000,1756597501.739373,1756597501739373058
0.000000,1756597501.741369,1756597501741369275
0.000000,1756597501.743371,1756597501743370758
0.000000,1756597501.745370,1756597501745369477
0.000000,1756597501.747370,1756597501747369611
0.000000,1756597501.749371,1756597501749370510
0.000000,1756597501.751369,1756597501751369285
0.000000,1756597501.753370,1756597501753370100
0.000000,1756597501.755370,1756597501755370472
0.000000,1756597501.757370,1756597501757369978
0.000000,1756597501.759370,1756597501759369601
0.000000,1756597501.761370,1756597501761370300
0.000000,1756597501.763370,1756597501763370085
0.000000,1756597501.765371,1756597501765370519
0.000000,1756597501.767388,1756597501767387701
0.000000,1756597501.769371,1756597501769370710
0.000000,1756597501.771371,1756597501771370789
0.000000,1756597501.773381,1756597501773381327
0.000000,1756597501.775373,1756597501775372781
0.000000,1756597501.777369,1756597501777368495
0.000000,1756597501.779367,1756597501779367203
0.000000,1756597501.781367,1756597501781367401
0.000000,1756597501.783366,1756597501783366140
0.000000,1756597501.785367,1756597501785366739
0.000000,1756597501.787366,1756597501787365772
0.000000,1756597501.789367,1756597501789367052
0.000000,1756597501.791367,1756597501791366802
0.000000,1756597501.793366,1756597501793365989
0.000000,1756597501.795367,1756597501795366691
0.000000,1756597501.797365,1756597501797365617
0.000000,1756597501.799366,1756597501799366473
0.000000,1756597501.801366,1756597501801365947
0.000000,1756597501.803367,1756597501803367263
0.000000,1756597501.805366,1756597501805366126
0.000000,1756597501.807367,1756597501807367136
0.000000,1756597501.809366,1756597501809366597
0.000000,1756597501.811368,1756597501811367651
0.000000,1756597501.813367,1756597501813367409
0.000000,1756597501.815369,1756597501815369457
0.000000,1756597501.817369,1756597501817369155
0.000000,1756597501.819375,1756597501819374875
0.000000,1756597501.821369,1756597501821369315
0.000000,1756597501.823368,1756597501823367640
0.000000,1756597501.825372,1756597501825372113
0.000000,1756597501.827367,1756597501827367173
0.000000,1756597501.829371,1756597501829370567
0.000000,1756597501.831368,1756597501831367748
0.000000,1756597501.833367,1756597501833367158
0.000000,1756597501.835368,1756597501835367737
0.000000,1756597501.837367,1756597501837367213
0.000000,1756597501.839368,1756597501839368175
0.000000,1756597501.841367,1756597501841367663
0.000000,1756597501.843370,1756597501843370071
0.000000,1756597501.845366,1756597501845366199
0.000000,1756597501.847371,1756597501847371224
0.000000,1756597501.849369,1756597501849369224
0.000000,1756597501.851368,1756597501851368528
0.000000,1756597501.853368,1756597501853367705
0.000000,1756597501.855369,1756597501855368884
0.000000,1756597501.857368,1756597501857368374
0.000000,1756597501.859369,1756597501859369317
0.000000,1756597501.861369,1756597501861369145
0.000000,1756597501.863369,1756597501863368886
0.000000,1756597501.865376,1756597501865376028
0.000000,1756597501.867369,1756597501867368813
0.000000,1756597501.869369,1756597501869369376
0.000000,1756597501.871369,1756597501871369594
0.000000,1756597501.873370,1756597501873370154
0.000000,1756597501.875371,1756597501875370754
0.000000,1756597501.877374,1756597501877373611
0.000000,1756597501.879370,1756597501879369823
0.000000,1756597501.881369,1756597501881368497
0.000000,1756597501.883370,1756597501883370284
0.000000,1756597501.885370,1756597501885370423
0.000000,1756597501.887372,1756597501887372380
0.000000,1756597501.889372,1756597501889372227
0.000000,1756597501.891427,1756597501891427352
0.000000,1756597501.893410,1756597501893410623
0.000000,1756597501.895411,1756597501895411240
0.000000,1756597501.897373,1756597501897372627
0.000000,1756597501.899369,1756597501899369377
0.000000,1756597501.901416,1756597501901415907
0.000000,1756597501.903409,1756597501903408574
0.000000,1756597501.905409,1756597501905409178
0.000000,1756597501.907367,1756597501907366859
0.000000,1756597501.909372,1756597501909371805
0.000000,1756597501.911412,1756597501911412053
0.000000,1756597501.913405,1756597501913405563
0.000000,1756597501.915411,1756597501915410428
0.000000,1756597501.917410,1756597501917409979
0.000000,1756597501.919369,1756597501919369174
0.000000,1756597501.921371,1756597501921370561
0.000000,1756597501.923408,1756597501923408153
0.000000,1756597501.925409,1756597501925408527
0.000000,1756597501.927412,1756597501927411935
0.000000,1756597501.929406,1756597501929406331
0.000000,1756597501.931370,1756597501931369651
0.000000,1756597501.933368,1756597501933368326
0.000000,1756597501.935408,1756597501935408449
0.000000,1756597501.937411,1756597501937411451
0.000000,1756597501.939408,1756597501939408484
0.000000,1756597501.941373,1756597501941373052
0.000000,1756597501.943370,1756597501943369930
0.000000,1756597501.945407,1756597501945407537
0.000000,1756597501.947414,1756597501947414025
0.000000,1756597501.949410,1756597501949409738
0.000000,1756597501.951367,1756597501951367285
0.000000,1756597501.953372,1756597501953372024
0.000000,1756597501.955414,1756597501955413842
0.000000,1756597501.957412,1756597501957412159
0.000000,1756597501.959413,1756597501959412631
0.000000,1756597501.961413,1756597501961412824
0.000000,1756597501.963371,1756597501963370615
0.000000,1756597501.965371,1756597501965370768
0.000000,1756597501.967410,1756597501967410253
0.000000,1756597501.969409,1756597501969408886
0.000000,1756597501.971411,1756597501971410531
0.000000,1756597501.973412,1756597501973412338
0.000000,1756597501.975372,1756597501975371657
0.000000,1756597501.977370,1756597501977370355
0.000000,1756597501.979414,1756597501979414390
0.000000,1756597501.981428,1756597501981428161
0.000000,1756597501.983410,1756597501983410405
0.000000,1756597501.985374,1756597501985374556
0.000000,1756597501.987373,1756597501987372453
0.000000,1756597501.989416,1756597501989416063
0.000000,1756597501.991414,1756597501991414311
0.000000,1756597501.993411,1756597501993410830
0.000000,1756597501.995369,1756597501995369457
0.000000,1756597501.997375,1756597501997375016
0.000000,1756597501.999411,1756597501999411483
0.000000,1756597502.001412,1756597502001411807
0.000000,1756597502.003411,1756597502003411280
0.000000,1756597502.005412,1756597502005412043
0.000000,1756597502.007373,1756597502007372705
0.000000,1756597502.009373,1756597502009373166
0.000000,1756597502.011421,1756597502011421213
0.000000,1756597502.013433,1756597502013432941
0.000000,1756597502.015440,1756597502015439900
