force,ros_time_sec,ros_time_ns
0.000000,1756181211.330667,1756181211330667390
0.000000,1756181211.332653,1756181211332653410
0.000000,1756181211.334665,1756181211334664629
0.000000,1756181211.336648,1756181211336648178
0.000000,1756181211.338648,1756181211338648156
0.000000,1756181211.340647,1756181211340647283
0.000000,1756181211.342650,1756181211342649575
0.000000,1756181211.344644,1756181211344644187
0.000000,1756181211.346645,1756181211346645220
0.000000,1756181211.348646,1756181211348645630
0.000000,1756181211.350646,1756181211350646064
0.000000,1756181211.352646,1756181211352645713
0.000000,1756181211.354658,1756181211354657654
0.000000,1756181211.356644,1756181211356644228
0.000000,1756181211.358645,1756181211358645504
0.000000,1756181211.360653,1756181211360653003
0.000000,1756181211.362647,1756181211362647363
0.000000,1756181211.364666,1756181211364666092
0.000000,1756181211.366652,1756181211366652272
0.000000,1756181211.368653,1756181211368652538
0.000000,1756181211.370646,1756181211370646568
0.000000,1756181211.372672,1756181211372671629
0.000000,1756181211.374662,1756181211374662496
0.000000,1756181211.376644,1756181211376644412
0.000000,1756181211.378644,1756181211378644053
0.000000,1756181211.380643,1756181211380643447
0.000000,1756181211.382644,1756181211382644582
0.000000,1756181211.384645,1756181211384645430
0.000000,1756181211.386646,1756181211386646142
0.000000,1756181211.388645,1756181211388644751
0.000000,1756181211.390646,1756181211390645785
0.000000,1756181211.392645,1756181211392644849
0.000000,1756181211.394644,1756181211394643642
0.000000,1756181211.396645,1756181211396645465
0.000000,1756181211.398645,1756181211398644784
0.000000,1756181211.400645,1756181211400644542
0.000000,1756181211.402644,1756181211402643661
0.000000,1756181211.404644,1756181211404644163
0.000000,1756181211.406646,1756181211406645794
0.000000,1756181211.408643,1756181211408643002
0.000000,1756181211.410646,1756181211410646630
0.000000,1756181211.412646,1756181211412645809
0.000000,1756181211.414647,1756181211414646874
0.000000,1756181211.416645,1756181211416645055
0.000000,1756181211.418643,1756181211418643463
0.000000,1756181211.420659,1756181211420659121
0.000000,1756181211.422649,1756181211422648463
0.000000,1756181211.424676,1756181211424676269
0.000000,1756181211.426676,1756181211426676067
0.000000,1756181211.428641,1756181211428641389
0.000000,1756181211.430677,1756181211430677294
0.000000,1756181211.432675,1756181211432675353
0.000000,1756181211.434675,1756181211434674888
0.000000,1756181211.436675,1756181211436674614
0.000000,1756181211.438677,1756181211438676804
0.000000,1756181211.440675,1756181211440675428
0.000000,1756181211.442674,1756181211442674164
0.000000,1756181211.444685,1756181211444684624
0.000000,1756181211.446674,1756181211446674070
0.000000,1756181211.448675,1756181211448675390
0.000000,1756181211.450676,1756181211450676003
0.000000,1756181211.452675,1756181211452674439
0.000000,1756181211.454676,1756181211454676178
0.000000,1756181211.456676,1756181211456676003
0.000000,1756181211.458668,1756181211458668024
0.000000,1756181211.460673,1756181211460673031
0.000000,1756181211.462675,1756181211462674624
