force,ros_time_sec,ros_time_ns
0.000000,1756596240.628921,1756596240628920590
0.000000,1756596240.630896,1756596240630895978
0.000000,1756596240.632891,1756596240632890520
0.000000,1756596240.634904,1756596240634904366
0.000000,1756596240.636889,1756596240636888855
0.000000,1756596240.638921,1756596240638920861
0.000000,1756596240.640926,1756596240640926117
0.000000,1756596240.642895,1756596240642894991
0.000000,1756596240.644891,1756596240644890644
0.000000,1756596240.646915,1756596240646914710
0.000000,1756596240.648915,1756596240648915143
0.000000,1756596240.650922,1756596240650922112
0.000000,1756596240.652920,1756596240652920550
0.000000,1756596240.654925,1756596240654924475
0.000000,1756596240.656923,1756596240656923254
0.000000,1756596240.658927,1756596240658927371
0.000000,1756596240.660928,1756596240660928299
0.000000,1756596240.662927,1756596240662927481
0.000000,1756596240.664947,1756596240664947249
0.000000,1756596240.666898,1756596240666898518
0.000000,1756596240.668924,1756596240668924109
0.000000,1756596240.670893,1756596240670892805
0.000000,1756596240.672924,1756596240672924217
0.000000,1756596240.674938,1756596240674938304
0.000000,1756596240.676908,1756596240676907758
0.000000,1756596240.678985,1756596240678984792
0.000000,1756596240.680920,1756596240680919527
0.000000,1756596240.682919,1756596240682919082
0.000000,1756596240.684924,1756596240684924264
0.000000,1756596240.686919,1756596240686919374
0.000000,1756596240.688894,1756596240688894161
0.000000,1756596240.690933,1756596240690932819
0.000000,1756596240.692928,1756596240692927569
0.000000,1756596240.694935,1756596240694934829
0.000000,1756596240.696899,1756596240696899015
0.000000,1756596240.698924,1756596240698923754
0.000000,1756596240.700926,1756596240700926230
0.000000,1756596240.702894,1756596240702894003
0.000000,1756596240.704926,1756596240704926003
0.000000,1756596240.706925,1756596240706925122
0.000000,1756596240.708926,1756596240708925714
0.000000,1756596240.710926,1756596240710926194
0.000000,1756596240.712928,1756596240712927736
0.000000,1756596240.714927,1756596240714927096
0.000000,1756596240.716927,1756596240716927338
0.000000,1756596240.718894,1756596240718893743
0.000000,1756596240.720896,1756596240720895370
0.000000,1756596240.722897,1756596240722896736
0.000000,1756596240.724927,1756596240724927572
0.000000,1756596240.726896,1756596240726896192
0.000000,1756596240.728925,1756596240728925107
0.000000,1756596240.730932,1756596240730931996
0.000000,1756596240.732931,1756596240732931071
0.000000,1756596240.734922,1756596240734921601
0.000000,1756596240.736930,1756596240736930246
0.000000,1756596240.738926,1756596240738926308
0.000000,1756596240.740927,1756596240740926515
0.000000,1756596240.742925,1756596240742925395
0.000000,1756596240.744925,1756596240744925346
0.000000,1756596240.746930,1756596240746929949
0.000000,1756596240.748926,1756596240748925845
0.000000,1756596240.750927,1756596240750926872
0.000000,1756596240.752925,1756596240752925549
0.000000,1756596240.754946,1756596240754945757
0.000000,1756596240.756931,1756596240756930728
0.000000,1756596240.758930,1756596240758930423
0.000000,1756596240.760928,1756596240760928100
0.000000,1756596240.762927,1756596240762927014
0.000000,1756596240.764929,1756596240764929218
0.000000,1756596240.766928,1756596240766928116
0.000000,1756596240.768926,1756596240768925970
0.000000,1756596240.770906,1756596240770906266
0.000000,1756596240.772896,1756596240772896146
0.000000,1756596240.774896,1756596240774895508
0.000000,1756596240.776896,1756596240776896002
0.000000,1756596240.778896,1756596240778896346
0.000000,1756596240.780899,1756596240780898675
0.000000,1756596240.782899,1756596240782899120
0.000000,1756596240.784895,1756596240784895594
0.000000,1756596240.786895,1756596240786894992
0.000000,1756596240.788897,1756596240788896515
0.000000,1756596240.790895,1756596240790894925
0.000000,1756596240.792894,1756596240792894386
0.000000,1756596240.794901,1756596240794900692
0.000000,1756596240.796897,1756596240796896897
0.000000,1756596240.798895,1756596240798895160
0.000000,1756596240.800895,1756596240800894672
0.000000,1756596240.802906,1756596240802906304
0.000000,1756596240.804904,1756596240804904458
0.000000,1756596240.806896,1756596240806896302
0.000000,1756596240.808898,1756596240808898446
0.000000,1756596240.810898,1756596240810897652
0.000000,1756596240.812897,1756596240812897286
0.000000,1756596240.814863,1756596240814863145
0.000000,1756596240.816897,1756596240816896970
0.000000,1756596240.818896,1756596240818896020
0.000000,1756596240.820895,1756596240820894655
0.000000,1756596240.822922,1756596240822921764
0.000000,1756596240.824897,1756596240824896607
0.000000,1756596240.826899,1756596240826898999
0.000000,1756596240.828897,1756596240828896426
0.000000,1756596240.830899,1756596240830898434
0.000000,1756596240.832897,1756596240832897471
0.000000,1756596240.834898,1756596240834897354
0.000000,1756596240.836902,1756596240836902363
0.000000,1756596240.838898,1756596240838898161
0.000000,1756596240.840901,1756596240840900604
0.000000,1756596240.842901,1756596240842900419
0.000000,1756596240.844898,1756596240844897824
0.000000,1756596240.846899,1756596240846898589
0.000000,1756596240.848899,1756596240848898767
0.000000,1756596240.851056,1756596240851055599
0.000000,1756596240.852900,1756596240852900307
0.000000,1756596240.854897,1756596240854896763
0.000000,1756596240.856896,1756596240856896307
0.000000,1756596240.858898,1756596240858897626
0.000000,1756596240.860897,1756596240860896490
0.000000,1756596240.862902,1756596240862902049
0.000000,1756596240.864896,1756596240864896251
0.000000,1756596240.866898,1756596240866898193
0.000000,1756596240.868897,1756596240868897497
0.000000,1756596240.870900,1756596240870900149
0.000000,1756596240.872877,1756596240872876666
0.000000,1756596240.874901,1756596240874901215
0.000000,1756596240.876898,1756596240876898368
0.000000,1756596240.878898,1756596240878897906
0.000000,1756596240.880899,1756596240880899014
0.000000,1756596240.882899,1756596240882899187
0.000000,1756596240.884902,1756596240884901947
0.000000,1756596240.886903,1756596240886903206
0.000000,1756596240.888941,1756596240888941425
0.000000,1756596240.890938,1756596240890937917
0.000000,1756596240.892936,1756596240892936442
0.000000,1756596240.894886,1756596240894885924
0.000000,1756596240.896894,1756596240896894301
0.000000,1756596240.898895,1756596240898895327
0.000000,1756596240.900937,1756596240900936993
0.000000,1756596240.902945,1756596240902944706
0.000000,1756596240.904947,1756596240904946890
0.000000,1756596240.906898,1756596240906898240
0.000000,1756596240.908893,1756596240908893014
0.000000,1756596240.910940,1756596240910940220
0.000000,1756596240.912939,1756596240912938458
0.000000,1756596240.914941,1756596240914940688
0.000000,1756596240.916940,1756596240916940616
0.000000,1756596240.918933,1756596240918933302
0.000000,1756596240.920933,1756596240920932963
0.000000,1756596240.922934,1756596240922933804
0.000000,1756596240.924933,1756596240924933369
0.000000,1756596240.926939,1756596240926938944
0.000000,1756596240.928934,1756596240928933929
0.000000,1756596240.930933,1756596240930933428
0.000000,1756596240.932934,1756596240932934108
0.000000,1756596240.934934,1756596240934933901
0.000000,1756596240.936936,1756596240936936087
0.000000,1756596240.938935,1756596240938934945
0.000000,1756596240.940935,1756596240940934625
0.000000,1756596240.942936,1756596240942935930
0.000000,1756596240.944935,1756596240944934655
0.000000,1756596240.946905,1756596240946905327
0.000000,1756596240.948939,1756596240948938440
0.000000,1756596240.950902,1756596240950901395
0.000000,1756596240.952895,1756596240952895559
0.000000,1756596240.954941,1756596240954941213
0.000000,1756596240.956939,1756596240956939455
0.000000,1756596240.958943,1756596240958943093
0.000000,1756596240.960914,1756596240960914133
0.000000,1756596240.962937,1756596240962936894
0.000000,1756596240.964948,1756596240964947947
0.000000,1756596240.966936,1756596240966936205
0.000000,1756596240.968936,1756596240968936428
0.000000,1756596240.970941,1756596240970940756
0.000000,1756596240.972935,1756596240972935092
0.000000,1756596240.974936,1756596240974935430
0.000000,1756596240.976939,1756596240976939506
0.000000,1756596240.978937,1756596240978936688
0.000000,1756596240.980949,1756596240980948963
0.000000,1756596240.982938,1756596240982937964
0.000000,1756596240.984937,1756596240984936876
0.000000,1756596240.986940,1756596240986940526
0.000000,1756596240.988937,1756596240988937457
0.000000,1756596240.990939,1756596240990939370
0.000000,1756596240.992940,1756596240992939730
0.000000,1756596240.994939,1756596240994938901
0.000000,1756596240.996938,1756596240996937628
0.000000,1756596240.998939,1756596240998938759
0.000000,1756596241.000936,1756596241000935999
0.000000,1756596241.002949,1756596241002948869
0.000000,1756596241.004943,1756596241004943142
0.000000,1756596241.006943,1756596241006943162
0.000000,1756596241.008938,1756596241008937669
0.000000,1756596241.010940,1756596241010939561
0.000000,1756596241.012939,1756596241012938742
0.000000,1756596241.014945,1756596241014945151
0.000000,1756596241.016940,1756596241016939791
0.000000,1756596241.018940,1756596241018939879
0.000000,1756596241.020945,1756596241020945427
0.000000,1756596241.022911,1756596241022910633
0.000000,1756596241.024890,1756596241024889544
0.000000,1756596241.026866,1756596241026865950
0.000000,1756596241.028908,1756596241028908281
0.000000,1756596241.030907,1756596241030906680
0.000000,1756596241.032936,1756596241032936165
0.000000,1756596241.034961,1756596241034961160
0.000000,1756596241.036953,1756596241036953333
0.000000,1756596241.038905,1756596241038904627
0.000000,1756596241.040899,1756596241040899418
0.000000,1756596241.042949,1756596241042949413
0.000000,1756596241.044950,1756596241044949605
0.000000,1756596241.046933,1756596241046932804
0.000000,1756596241.048935,1756596241048934999
0.000000,1756596241.050949,1756596241050949174
0.000000,1756596241.052938,1756596241052938376
0.000000,1756596241.054943,1756596241054943330
0.000000,1756596241.056957,1756596241056956632
0.000000,1756596241.058947,1756596241058947380
0.000000,1756596241.060939,1756596241060939061
0.000000,1756596241.062939,1756596241062938754
0.000000,1756596241.064939,1756596241064938709
0.000000,1756596241.066908,1756596241066908294
0.000000,1756596241.068939,1756596241068939291
0.000000,1756596241.070908,1756596241070908163
0.000000,1756596241.072942,1756596241072941766
0.000000,1756596241.074917,1756596241074917349
0.000000,1756596241.076934,1756596241076933940
0.000000,1756596241.078907,1756596241078906618
0.000000,1756596241.080953,1756596241080952840
0.000000,1756596241.083025,1756596241083025098
0.000000,1756596241.085033,1756596241085032602
