des_ross_x,des_ross_y,des_ross_theta,des_mon_x,des_mon_y,des_mon_theta,act_ross_x,act_ross_y,act_ross_theta,act_mon_x,act_mon_y,act_mon_theta,act_payload_x,act_payload_y,act_payload_theta,dt,ros_time_ns,ros_time_sec
0.4752365152312383,-0.7534782915487275,2.255668763507998,0.3756211544524299,-0.20240953005257095,1.250225931048985,-0.2803760652773053,0.0018393035023942517,-0.01041149903576288,0.2715301377831879,0.007692374711958994,0.02695526206498533,0.4254288375377655,-0.47794392704963684,-1.386661723200603,0.02,1755814714765381289,1755814714.7653813
0.47538131486454754,-0.7534520771074388,2.255668763507998,0.37547635479599356,-0.20243574436066744,1.250225931048985,-0.28035719079021587,0.0018437320184846173,-0.010438308884337487,0.27151734310155917,0.007679356448850275,0.026949953119699277,0.42544683814048767,-0.4779356122016907,-1.3866403998260297,0.012705326080322266,1755814714770909999,1755814714.77091
0.47554717522489576,-0.7532982334103189,2.255668763507998,0.3752659706611219,-0.20235025037449855,1.250225931048985,-0.28038226832864144,0.0018390013654812076,-0.010449961452322604,0.27151164283710716,0.007671108307353722,0.026998604852199737,0.42544105648994446,-0.477949321269989,-1.3866662250980746,0.017458438873291016,1755814714786832347,1755814714.7868323
0.4753148990575279,-0.7532430031700811,2.255668763507998,0.3754633131481906,-0.20221699580619062,1.250225931048985,-0.280397745110574,0.001826781286092996,-0.010405479001100589,0.27153517637528757,0.007682476659216245,0.026970130541347004,0.42544037103652954,-0.47795015573501587,-1.3866164054131658,0.02003312110900879,1755814714806893685,1755814714.8068936
0.47507316945744876,-0.7532020569738676,2.255668763507998,0.3756748884141609,-0.2020940986520524,1.250225931048985,-0.2803925334478413,0.0018284877586594306,-0.010483132204448957,0.27156149481568304,0.0076837146991589195,0.02699639131752951,0.4254664182662964,-0.4779379963874817,-1.386601693008974,0.019942045211791992,1755814714826852554,1755814714.8268526
0.4747550310956175,-0.7531743859767607,2.255668763507998,0.3759630442507888,-0.2019574202225749,1.250225931048985,-0.2803632669614753,0.0018199063631328671,-0.010428144159768582,0.2715597813779437,0.007680080954066096,0.026987461248081157,0.4254719316959381,-0.47793787717819214,-1.3866530174261626,0.0200192928314209,1755814714849354667,1755814714.8493547
0.47438288642310095,-0.7531559274876733,2.255668763507998,0.3763055145410243,-0.2018113626965575,1.250225931048985,-0.28036361705278745,0.0018368321544767613,-0.010390007509735236,0.2715171894875247,0.007666611058425213,0.027039946824604755,0.42542487382888794,-0.4779374897480011,-1.3866200338047836,0.020040273666381836,1755814714871779358,1755814714.8717794
0.4739514927165653,-0.7531474600130077,2.255668763507998,0.3767076382041464,-0.2016552726163343,1.250225931048985,-0.28036677430075047,0.001839146201950831,-0.01040828975103296,0.271533912639074,0.007682406001398273,0.02704945586344243,0.4254316985607147,-0.47793468832969666,-1.3866304435643095,0.019956350326538086,1755814714889310854,1755814714.889311
0.4734622752288504,-0.7531484362658604,2.255668763507998,0.3771680527444239,-0.20148964433363734,1.250225931048985,-0.280381254570864,0.0018402628514843783,-0.010388710892256956,0.27153211672105104,0.007684674842608874,0.02698852615470626,0.42543476819992065,-0.47794222831726074,-1.3866887025255485,0.020016193389892578,1755814714907430917,1755814714.907431
0.4729153078324016,-0.7531585391017869,2.255668763507998,0.3776867557704154,-0.20131479049881712,1.250225931048985,-0.2803718870889906,0.0018414550624049203,-0.0104648648667193,0.27154011612216294,0.007664757984370982,0.02699203431854258,0.42544639110565186,-0.47796258330345154,-1.3867028785059436,0.01999831199645996,1755814714928185050,1755814714.928185
