force,ros_time_sec,ros_time_ns
0.000000,1756596922.008978,1756596922008977649
0.000000,1756596922.010975,1756596922010974867
0.000000,1756596922.012969,1756596922012968952
0.000000,1756596922.014934,1756596922014934326
0.000000,1756596922.016963,1756596922016962650
0.000000,1756596922.018932,1756596922018932209
0.000000,1756596922.020964,1756596922020963647
0.000000,1756596922.022962,1756596922022961749
0.000000,1756596922.024962,1756596922024962039
0.000000,1756596922.026961,1756596922026961383
0.000000,1756596922.028962,1756596922028962413
0.000000,1756596922.030962,1756596922030961854
0.000000,1756596922.032963,1756596922032963392
0.000000,1756596922.034963,1756596922034963101
0.000000,1756596922.036962,1756596922036961700
0.000000,1756596922.038958,1756596922038957721
0.000000,1756596922.040959,1756596922040959258
0.000000,1756596922.042959,1756596922042959131
0.000000,1756596922.044956,1756596922044956256
0.000000,1756596922.046961,1756596922046961174
0.000000,1756596922.048959,1756596922048959041
0.000000,1756596922.050956,1756596922050956666
0.000000,1756596922.052956,1756596922052956172
0.000000,1756596922.054957,1756596922054956873
0.000000,1756596922.056957,1756596922056956772
0.000000,1756596922.058956,1756596922058955940
0.000000,1756596922.060958,1756596922060958224
0.000000,1756596922.062956,1756596922062955950
0.000000,1756596922.064955,1756596922064955250
0.000000,1756596922.066955,1756596922066954943
0.000000,1756596922.068955,1756596922068955309
0.000000,1756596922.070954,1756596922070954253
0.000000,1756596922.072975,1756596922072975353
0.000000,1756596922.074953,1756596922074953197
0.000000,1756596922.076972,1756596922076971569
0.000000,1756596922.078953,1756596922078953165
0.000000,1756596922.080954,1756596922080954101
0.000000,1756596922.082952,1756596922082952100
0.000000,1756596922.084951,1756596922084950917
0.000000,1756596922.086954,1756596922086953776
0.000000,1756596922.088952,1756596922088951646
0.000000,1756596922.090950,1756596922090950214
0.000000,1756596922.092953,1756596922092953358
0.000000,1756596922.094951,1756596922094950529
0.000000,1756596922.096951,1756596922096950870
0.000000,1756596922.098950,1756596922098949599
0.000000,1756596922.100949,1756596922100948880
0.000000,1756596922.102972,1756596922102971578
0.000000,1756596922.104951,1756596922104950742
0.000000,1756596922.106949,1756596922106949014
0.000000,1756596922.108948,1756596922108948058
0.000000,1756596922.110948,1756596922110947832
0.000000,1756596922.112950,1756596922112949656
0.000000,1756596922.114950,1756596922114949550
0.000000,1756596922.116947,1756596922116946654
0.000000,1756596922.118946,1756596922118945916
0.000000,1756596922.120945,1756596922120945257
0.000000,1756596922.122946,1756596922122945623
0.000000,1756596922.124945,1756596922124944933
0.000000,1756596922.126945,1756596922126944889
0.000000,1756596922.128944,1756596922128944479
0.000000,1756596922.130944,1756596922130944505
0.000000,1756596922.132945,1756596922132944609
0.000000,1756596922.134943,1756596922134943444
0.000000,1756596922.136945,1756596922136944744
0.000000,1756596922.138947,1756596922138947243
0.000000,1756596922.140944,1756596922140944157
0.000000,1756596922.142946,1756596922142945815
0.000000,1756596922.144947,1756596922144946584
0.000000,1756596922.146941,1756596922146941383
0.000000,1756596922.148943,1756596922148942724
0.000000,1756596922.150940,1756596922150940394
0.000000,1756596922.152940,1756596922152939767
0.000000,1756596922.154940,1756596922154940069
0.000000,1756596922.156940,1756596922156939686
0.000000,1756596922.158939,1756596922158939502
0.000000,1756596922.160942,1756596922160942331
0.000000,1756596922.162940,1756596922162939743
0.000000,1756596922.164938,1756596922164938200
0.000000,1756596922.166939,1756596922166939149
0.000000,1756596922.168938,1756596922168938513
0.000000,1756596922.170945,1756596922170944674
0.000000,1756596922.172940,1756596922172939726
0.000000,1756596922.174937,1756596922174936590
0.000000,1756596922.176936,1756596922176936272
0.000000,1756596922.178936,1756596922178935906
0.000000,1756596922.180937,1756596922180936617
0.000000,1756596922.182938,1756596922182937877
0.000000,1756596922.184941,1756596922184940620
0.000000,1756596922.186937,1756596922186936635
0.000000,1756596922.188937,1756596922188937171
0.000000,1756596922.190935,1756596922190935333
0.000000,1756596922.192935,1756596922192934660
0.000000,1756596922.194937,1756596922194937206
0.000000,1756596922.196939,1756596922196939322
0.000000,1756596922.198936,1756596922198935760
0.000000,1756596922.200934,1756596922200934373
0.000000,1756596922.202933,1756596922202933032
0.000000,1756596922.204932,1756596922204932229
0.000000,1756596922.206930,1756596922206930345
0.000000,1756596922.208932,1756596922208931575
0.000000,1756596922.210932,1756596922210931406
0.000000,1756596922.212930,1756596922212930682
0.000000,1756596922.214930,1756596922214929905
0.000000,1756596922.216930,1756596922216930257
0.000000,1756596922.218930,1756596922218930202
0.000000,1756596922.220930,1756596922220929549
0.000000,1756596922.222929,1756596922222929226
0.000000,1756596922.224929,1756596922224928995
0.000000,1756596922.226930,1756596922226929626
0.000000,1756596922.228930,1756596922228929437
0.000000,1756596922.230931,1756596922230930696
0.000000,1756596922.232928,1756596922232927518
0.000000,1756596922.234928,1756596922234928231
0.000000,1756596922.236928,1756596922236927948
0.000000,1756596922.238927,1756596922238926991
0.000000,1756596922.240927,1756596922240926913
0.000000,1756596922.242926,1756596922242926124
0.000000,1756596922.244926,1756596922244926239
0.000000,1756596922.246925,1756596922246925355
0.000000,1756596922.248926,1756596922248926016
0.000000,1756596922.250925,1756596922250924724
0.000000,1756596922.252931,1756596922252930791
0.000000,1756596922.254926,1756596922254926216
0.000000,1756596922.256923,1756596922256923429
0.000000,1756596922.258924,1756596922258923910
0.000000,1756596922.260923,1756596922260922933
0.000000,1756596922.262923,1756596922262922418
0.000000,1756596922.264922,1756596922264922295
0.000000,1756596922.266922,1756596922266921755
0.000000,1756596922.268922,1756596922268921538
0.000000,1756596922.270921,1756596922270921105
0.000000,1756596922.272922,1756596922272921715
0.000000,1756596922.274921,1756596922274920924
0.000000,1756596922.276919,1756596922276919359
0.000000,1756596922.278920,1756596922278919993
0.000000,1756596922.280921,1756596922280921124
0.000000,1756596922.282923,1756596922282922672
0.000000,1756596922.284920,1756596922284920417
0.000000,1756596922.286922,1756596922286922562
0.000000,1756596922.288923,1756596922288923096
0.000000,1756596922.290919,1756596922290919175
0.000000,1756596922.292919,1756596922292918942
0.000000,1756596922.294918,1756596922294918058
0.000000,1756596922.296918,1756596922296918289
0.000000,1756596922.298921,1756596922298920741
0.000000,1756596922.300919,1756596922300918965
0.000000,1756596922.302918,1756596922302917884
0.000000,1756596922.304917,1756596922304917021
0.000000,1756596922.306915,1756596922306914976
0.000000,1756596922.308918,1756596922308917690
0.000000,1756596922.310920,1756596922310920314
0.000000,1756596922.312918,1756596922312918128
0.000000,1756596922.314916,1756596922314916047
0.000000,1756596922.316914,1756596922316914157
0.000000,1756596922.318925,1756596922318925129
0.000000,1756596922.320913,1756596922320912951
0.000000,1756596922.322913,1756596922322913011
0.000000,1756596922.324916,1756596922324916426
0.000000,1756596922.326914,1756596922326914400
0.000000,1756596922.328902,1756596922328901620
0.000000,1756596922.330914,1756596922330914379
0.000000,1756596922.332907,1756596922332907283
0.000000,1756596922.334959,1756596922334959274
0.000000,1756596922.336947,1756596922336946587
0.000000,1756596922.338908,1756596922338908222
0.000000,1756596922.340906,1756596922340906577
0.000000,1756596922.342907,1756596922342907002
0.000000,1756596922.344949,1756596922344949477
0.000000,1756596922.346943,1756596922346942979
0.000000,1756596922.348944,1756596922348943687
0.000000,1756596922.350910,1756596922350909659
0.000000,1756596922.352926,1756596922352926548
0.000000,1756596922.354909,1756596922354908974
0.000000,1756596922.356899,1756596922356899602
0.000000,1756596922.358941,1756596922358940671
0.000000,1756596922.360940,1756596922360940370
0.000000,1756596922.362940,1756596922362939845
0.000000,1756596922.364939,1756596922364939071
0.000000,1756596922.366936,1756596922366936414
0.000000,1756596922.368941,1756596922368941007
0.000000,1756596922.370939,1756596922370938869
0.000000,1756596922.372939,1756596922372938982
0.000000,1756596922.374938,1756596922374937564
0.000000,1756596922.376936,1756596922376936365
0.000000,1756596922.378936,1756596922378936128
0.000000,1756596922.380936,1756596922380936369
0.000000,1756596922.382938,1756596922382938332
0.000000,1756596922.384936,1756596922384935750
0.000000,1756596922.386935,1756596922386935509
0.000000,1756596922.388935,1756596922388935544
0.000000,1756596922.390935,1756596922390934710
0.000000,1756596922.392938,1756596922392937937
0.000000,1756596922.394907,1756596922394907294
0.000000,1756596922.396925,1756596922396924755
0.000000,1756596922.398936,1756596922398935971
0.000000,1756596922.400996,1756596922400996193
0.000000,1756596922.402959,1756596922402958758
0.000000,1756596922.404897,1756596922404896937
0.000000,1756596922.406949,1756596922406948532
0.000000,1756596922.408949,1756596922408948659
0.000000,1756596922.410948,1756596922410947507
0.000000,1756596922.412937,1756596922412937466
0.000000,1756596922.414933,1756596922414933460
0.000000,1756596922.416939,1756596922416938470
0.000000,1756596922.418932,1756596922418932599
0.000000,1756596922.420934,1756596922420933888
0.000000,1756596922.422931,1756596922422931500
0.000000,1756596922.424933,1756596922424933234
0.000000,1756596922.426904,1756596922426904290
0.000000,1756596922.428906,1756596922428906455
0.000000,1756596922.430898,1756596922430898178
0.000000,1756596922.432933,1756596922432932664
0.000000,1756596922.434901,1756596922434901077
0.000000,1756596922.436969,1756596922436968724
0.000000,1756596922.438941,1756596922438940367
0.000000,1756596922.440935,1756596922440934961
0.000000,1756596922.442928,1756596922442928006
0.000000,1756596922.444973,1756596922444972496
0.000000,1756596922.446976,1756596922446976419
0.000000,1756596922.448906,1756596922448906202
0.000000,1756596922.450933,1756596922450933000
0.000000,1756596922.452929,1756596922452928985
0.000000,1756596922.454927,1756596922454926929
0.000000,1756596922.456929,1756596922456929134
0.000000,1756596922.458925,1756596922458924560
0.000000,1756596922.460932,1756596922460932265
0.000000,1756596922.462927,1756596922462926713
0.000000,1756596922.464926,1756596922464926445
0.000000,1756596922.466924,1756596922466924163
0.000000,1756596922.468927,1756596922468927339
0.000000,1756596922.470895,1756596922470895439
0.000000,1756596922.472927,1756596922472927290
0.000000,1756596922.474927,1756596922474926530
0.000000,1756596922.476928,1756596922476928578
0.000000,1756596922.478924,1756596922478924254
0.000000,1756596922.480979,1756596922480978724
0.000000,1756596922.482953,1756596922482953085
0.000000,1756596922.484925,1756596922484924989
0.000000,1756596922.486923,1756596922486923623
0.000000,1756596922.488923,1756596922488923359
0.000000,1756596922.490922,1756596922490922603
0.000000,1756596922.492898,1756596922492898097
0.000000,1756596922.494926,1756596922494925964
0.000000,1756596922.496922,1756596922496922188
0.000000,1756596922.498919,1756596922498918737
0.000000,1756596922.500971,1756596922500970714
0.000000,1756596922.503059,1756596922503059292
0.000000,1756596922.504933,1756596922504933103
0.000000,1756596922.506919,1756596922506919004
0.000000,1756596922.508921,1756596922508920773
0.000000,1756596922.510918,1756596922510917921
0.000000,1756596922.512920,1756596922512919460
0.000000,1756596922.514890,1756596922514889623
0.000000,1756596922.516921,1756596922516920997
0.000000,1756596922.518918,1756596922518917983
0.000000,1756596922.520919,1756596922520918576
0.000000,1756596922.522917,1756596922522916487
0.000000,1756596922.524961,1756596922524961645
0.000000,1756596922.526947,1756596922526947593
0.000000,1756596922.528919,1756596922528918527
0.000000,1756596922.530920,1756596922530919590
0.000000,1756596922.532915,1756596922532915278
0.000000,1756596922.534923,1756596922534922383
0.000000,1756596922.536886,1756596922536885793
0.000000,1756596922.538944,1756596922538944292
0.000000,1756596922.540988,1756596922540988122
0.000000,1756596922.542987,1756596922542986705
0.000000,1756596922.544996,1756596922544996189
0.000000,1756596922.546986,1756596922546985850
0.000000,1756596922.548990,1756596922548989728
