des_ross_x,des_ross_y,des_ross_theta,des_mon_x,des_mon_y,des_mon_theta,act_ross_x,act_ross_y,act_ross_theta,act_mon_x,act_mon_y,act_mon_theta,act_payload_x,act_payload_y,act_payload_theta,ross_cmd_vel_linear_x,ross_cmd_vel_angular_z,monica_cmd_vel_linear_x,monica_cmd_vel_angular_z,dt,ros_time_ns,ros_time_sec
-0.2680977206319938,0.9148743051021475,0.05640455771443831,0.2913466037753804,0.939815192984834,0.031218666578725962,-0.2766528453549617,0.8973308653434668,0.00886823564222027,0.275596623129307,0.9203942957026868,0.05600854296900559,0.011624178849160671,0.9273447394371033,0.04379817446092123,7.382372048403882e-06,4.8335475909933556e-05,-1.4602343256772766e-05,-4.669790993653699e-06,0.02,1756597223295200930,1756597223.295201
-0.2680977021421118,0.9148738985638316,0.05640455771443831,0.291346586015127,0.9398155995531461,0.031218666578725962,-0.27664524110044114,0.8973051554815654,0.00879853320810338,0.2755746330233485,0.9203899309779385,0.05602886097730364,0.011603671126067638,0.9273779988288879,0.043427613924355304,8.022728080111796e-05,0.0005244648894317382,-0.0001590327048868154,-5.074047327026289e-05,0.004121065139770508,1756597223299230215,1756597223.29923
-0.26775072158694735,0.9149687623617637,0.05640455771443831,0.291700632736408,0.9397514608783413,0.031218666578725962,-0.27667127413131615,0.8973261588459207,0.008803718935224365,0.2755739651339546,0.9203721338590825,0.056059670621370294,0.011604598723351955,0.9273988604545593,0.043267016969553394,0.00041443932877330785,0.0026222218920651887,-0.0008042910495415283,-0.0002573113417586835,0.017914533615112305,1756597223317284282,1756597223.3172843
-0.26519645214336957,0.915076606271654,0.049668056047365905,0.29425453855491246,0.9398675119975606,0.03799047343977069,-0.2766574684710587,0.897328321951211,0.008881787932192662,0.2755795395701217,0.9203664023954994,0.05608325907854228,0.011595834977924824,0.9273934364318848,0.04315332047562587,0.0010040532679285385,0.0044937176819109465,-0.001750169664463681,1.3529820579335449e-05,0.019876718521118164,1756597223337117948,1756597223.337118
-0.26394305077576913,0.915125793880723,0.047604163520745146,0.2955074294927649,0.93992821568398,0.040077120856027104,-0.2766740999183842,0.8973308798113039,0.008922068122843928,0.27558818801457197,0.9203762283342327,0.05606469017909044,0.011587588116526604,0.9274117350578308,0.04313503532159236,0.0016513951612066352,0.006470367861642241,-0.002759695455890561,0.00025089676686407806,0.020084381103515625,1756597223357207454,1756597223.3572075
-0.26258301642102777,0.9151782853118839,0.045997606001241476,0.296866829910752,0.9399950022451962,0.041710003829979136,-0.27667746531356063,0.8973419654474911,0.008905454520289626,0.27558470941799695,0.920373057683388,0.056049926379419635,0.01159447617828846,0.9274170994758606,0.043182942876793064,0.0024193154647641026,0.008395195590863715,-0.00389617648024034,0.0005737855756976407,0.019871234893798828,1756597223377062932,1756597223.3770628
-0.26123925873587217,0.9152285873324973,0.037263913464787635,0.29820981987190415,0.9400626052295292,0.05048925085315403,-0.27665751340866396,0.897326676386945,0.008849181472236725,0.2755978550603738,0.920387428653898,0.05601399914798044,0.011606565676629543,0.9274104833602905,0.043257016555532844,0.0033038261869316487,0.008990932308811029,-0.005161113493339043,0.002314963148302766,0.02004694938659668,1756597223397079539,1756597223.3970795
-0.25989321196498727,0.9152775212160719,0.03580071393537798,0.29955496488668004,0.9401318451325561,0.05202238193322506,-0.27666932837728664,0.8973246634637149,0.008832836944559625,0.27558104949789786,0.920392831614494,0.05605470237650989,0.011597830802202225,0.9274049997329712,0.043191010703826624,0.004311752625078995,0.010552487775984054,-0.006555973851734006,0.003117917393480073,0.01995849609375,1756597223417130948,1756597223.417131
-0.25854737237024406,0.9153249998153858,0.03475582799492116,0.3008997697055185,0.9402026046691805,0.05313708786471505,-0.27666229902873374,0.8973212865386789,0.008862931743513013,0.2755818753790128,0.9203998793692508,0.05603016609494027,0.01158047653734684,0.9274003505706787,0.04305397065537562,0.005437518197243281,0.012144330132831761,-0.00807707582106936,0.00395266758848396,0.01999688148498535,1756597223437039636,1756597223.4370396
-0.2572014365103386,0.9153710478350663,0.03369585952146226,0.30224453777751353,0.9402749000092969,0.05427854452650305,-0.2766834526595723,0.8973273969106802,0.008891684939826273,0.2755757464379067,0.9203942296060411,0.056012385316961844,0.01158762164413929,0.9274075031280518,0.04316190452113416,0.006694104164779769,0.013688222338068346,-0.009730431165617877,0.004892141579673228,0.019998550415039062,1756597223457086617,1756597223.4570868
-0.25585544030991136,0.915415678664036,0.03264734863144936,0.3035892334592352,0.9403487288451349,0.05541889130712141,-0.2766640209774835,0.8973258799241387,0.008831414658833822,0.2755897908480297,0.9203701693114211,0.05607516311107785,0.011590209789574146,0.927415668964386,0.042995800208209936,0.008060295718675394,0.01522317823060258,-0.011508530282746652,0.005910165953666562,0.01999831199645996,1756597223477086913,1756597223.477087
-0.2545093803541295,0.915458906396887,0.03160982242911903,0.30493386031500336,0.9404240915477877,0.056558766084125356,-0.2766407130231723,0.8973224656825314,0.008829390949834625,0.2755987194420921,0.9203843728207097,0.05597965335238708,0.01158942375332117,0.9274144768714905,0.043014706893618415,0.009548388471022464,0.016704265194953802,-0.013418098588394146,0.0070688554704337195,0.020003080368041992,1756597223497095203,1756597223.497095
