force,ros_time_sec,ros_time_ns
0.000000,1756594460.447862,1756594460447862069
0.000000,1756594460.449860,1756594460449859558
0.000000,1756594460.451859,1756594460451859025
0.000000,1756594460.453857,1756594460453856842
0.000000,1756594460.455852,1756594460455852305
0.000000,1756594460.457883,1756594460457883326
0.000000,1756594460.459857,1756594460459857173
0.000000,1756594460.461870,1756594460461870026
0.000000,1756594460.463851,1756594460463850746
0.000000,1756594460.465854,1756594460465853623
0.000000,1756594460.467854,1756594460467853813
0.000000,1756594460.469850,1756594460469849953
0.000000,1756594460.471854,1756594460471854381
0.000000,1756594460.473854,1756594460473854176
0.000000,1756594460.475853,1756594460475853045
0.000000,1756594460.477859,1756594460477858736
0.000000,1756594460.479858,1756594460479857874
0.000000,1756594460.481855,1756594460481855252
0.000000,1756594460.483855,1756594460483854893
0.000000,1756594460.485854,1756594460485853901
0.000000,1756594460.487854,1756594460487854432
0.000000,1756594460.489855,1756594460489855165
0.000000,1756594460.491856,1756594460491855580
0.000000,1756594460.493855,1756594460493854492
0.000000,1756594460.495853,1756594460495853400
0.000000,1756594460.497854,1756594460497854268
0.000000,1756594460.499869,1756594460499869218
0.000000,1756594460.501854,1756594460501853904
0.000000,1756594460.503854,1756594460503854283
0.000000,1756594460.505856,1756594460505855848
0.000000,1756594460.507853,1756594460507852610
0.000000,1756594460.509854,1756594460509854087
0.000000,1756594460.511855,1756594460511855163
0.000000,1756594460.513855,1756594460513855168
0.000000,1756594460.515854,1756594460515854409
0.000000,1756594460.517854,1756594460517854223
0.000000,1756594460.519854,1756594460519853496
0.000000,1756594460.521856,1756594460521855679
0.000000,1756594460.523855,1756594460523854808
0.000000,1756594460.525856,1756594460525855986
0.000000,1756594460.527855,1756594460527854604
0.000000,1756594460.529860,1756594460529859592
0.000000,1756594460.531855,1756594460531855390
0.000000,1756594460.533854,1756594460533853786
0.000000,1756594460.535854,1756594460535853652
0.000000,1756594460.537855,1756594460537855151
0.000000,1756594460.539855,1756594460539854891
0.000000,1756594460.541855,1756594460541854935
0.000000,1756594460.543854,1756594460543854422
0.000000,1756594460.545855,1756594460545854445
0.000000,1756594460.547854,1756594460547854240
0.000000,1756594460.549854,1756594460549854150
0.000000,1756594460.551855,1756594460551855104
0.000000,1756594460.553854,1756594460553854172
0.000000,1756594460.555854,1756594460555854077
0.000000,1756594460.557856,1756594460557855860
0.000000,1756594460.559855,1756594460559854802
0.000000,1756594460.561854,1756594460561854414
0.000000,1756594460.563854,1756594460563854095
0.000000,1756594460.565854,1756594460565854190
0.000000,1756594460.567854,1756594460567854153
0.000000,1756594460.569854,1756594460569854027
0.000000,1756594460.571858,1756594460571857777
0.000000,1756594460.573856,1756594460573856042
0.000000,1756594460.575854,1756594460575854325
0.000000,1756594460.577854,1756594460577854201
0.000000,1756594460.579855,1756594460579854942
0.000000,1756594460.581856,1756594460581855632
0.000000,1756594460.583858,1756594460583858368
0.000000,1756594460.585861,1756594460585860844
0.000000,1756594460.587858,1756594460587857861
0.000000,1756594460.589856,1756594460589856286
0.000000,1756594460.591855,1756594460591854540
0.000000,1756594460.593855,1756594460593854946
0.000000,1756594460.595855,1756594460595854532
0.000000,1756594460.597854,1756594460597853936
0.000000,1756594460.599855,1756594460599854631
0.000000,1756594460.601857,1756594460601857009
0.000000,1756594460.603856,1756594460603855582
0.000000,1756594460.605856,1756594460605855755
0.000000,1756594460.607855,1756594460607855434
0.000000,1756594460.609855,1756594460609855219
0.000000,1756594460.611859,1756594460611858859
0.000000,1756594460.613857,1756594460613856477
0.000000,1756594460.615855,1756594460615855301
0.000000,1756594460.617856,1756594460617856179
0.000000,1756594460.619855,1756594460619855324
0.000000,1756594460.621855,1756594460621855509
0.000000,1756594460.623855,1756594460623855470
0.000000,1756594460.625855,1756594460625855131
0.000000,1756594460.627856,1756594460627856268
0.000000,1756594460.629859,1756594460629859057
0.000000,1756594460.631856,1756594460631856385
0.000000,1756594460.633856,1756594460633856097
0.000000,1756594460.635858,1756594460635857611
0.000000,1756594460.637858,1756594460637858117
0.000000,1756594460.639857,1756594460639857531
0.000000,1756594460.641858,1756594460641858000
0.000000,1756594460.643856,1756594460643856282
0.000000,1756594460.645855,1756594460645855096
0.000000,1756594460.647856,1756594460647856286
0.000000,1756594460.649855,1756594460649855573
0.000000,1756594460.651855,1756594460651855382
0.000000,1756594460.653884,1756594460653884384
0.000000,1756594460.655885,1756594460655885444
0.000000,1756594460.657884,1756594460657884386
0.000000,1756594460.659896,1756594460659896007
0.000000,1756594460.661883,1756594460661882998
0.000000,1756594460.663888,1756594460663888511
0.000000,1756594460.665884,1756594460665883942
0.000000,1756594460.667884,1756594460667883687
0.000000,1756594460.669885,1756594460669885152
0.000000,1756594460.671884,1756594460671883763
0.000000,1756594460.673884,1756594460673884140
0.000000,1756594460.675884,1756594460675884230
0.000000,1756594460.677885,1756594460677884860
0.000000,1756594460.679885,1756594460679884919
0.000000,1756594460.681897,1756594460681897140
0.000000,1756594460.683890,1756594460683889831
0.000000,1756594460.685884,1756594460685883812
0.000000,1756594460.687885,1756594460687884893
0.000000,1756594460.689887,1756594460689886412
0.000000,1756594460.691885,1756594460691884474
0.000000,1756594460.693894,1756594460693893694
0.000000,1756594460.695885,1756594460695885218
0.000000,1756594460.697886,1756594460697885656
0.000000,1756594460.699885,1756594460699885058
0.000000,1756594460.701885,1756594460701884722
0.000000,1756594460.703885,1756594460703885157
0.000000,1756594460.705885,1756594460705884769
0.000000,1756594460.707885,1756594460707884601
0.000000,1756594460.709888,1756594460709887680
0.000000,1756594460.711884,1756594460711884210
0.000000,1756594460.713897,1756594460713896708
0.000000,1756594460.715885,1756594460715884838
0.000000,1756594460.717885,1756594460717885332
0.000000,1756594460.719886,1756594460719886352
0.000000,1756594460.721885,1756594460721885324
0.000000,1756594460.723886,1756594460723885992
0.000000,1756594460.725886,1756594460725886066
0.000000,1756594460.727888,1756594460727888360
0.000000,1756594460.729887,1756594460729886671
0.000000,1756594460.731884,1756594460731884045
0.000000,1756594460.733886,1756594460733885524
0.000000,1756594460.735884,1756594460735884293
0.000000,1756594460.737889,1756594460737888432
0.000000,1756594460.739892,1756594460739892110
0.000000,1756594460.741889,1756594460741888850
0.000000,1756594460.743887,1756594460743886966
0.000000,1756594460.745887,1756594460745886406
0.000000,1756594460.747885,1756594460747885324
0.000000,1756594460.749887,1756594460749887492
0.000000,1756594460.751889,1756594460751889418
0.000000,1756594460.753889,1756594460753889352
0.000000,1756594460.755886,1756594460755886375
0.000000,1756594460.757890,1756594460757890100
0.000000,1756594460.759899,1756594460759899460
0.000000,1756594460.761886,1756594460761886416
0.000000,1756594460.763886,1756594460763886018
0.000000,1756594460.765886,1756594460765886300
0.000000,1756594460.767889,1756594460767888633
0.000000,1756594460.769866,1756594460769866314
0.000000,1756594460.771858,1756594460771857680
0.000000,1756594460.773855,1756594460773855386
0.000000,1756594460.775888,1756594460775887649
0.000000,1756594460.777884,1756594460777883879
0.000000,1756594460.779892,1756594460779891611
0.000000,1756594460.781893,1756594460781893466
0.000000,1756594460.783886,1756594460783886186
0.000000,1756594460.785885,1756594460785885538
0.000000,1756594460.787893,1756594460787893260
0.000000,1756594460.789892,1756594460789892458
0.000000,1756594460.791893,1756594460791893443
0.000000,1756594460.793856,1756594460793855863
0.000000,1756594460.795872,1756594460795872567
0.000000,1756594460.797889,1756594460797888660
0.000000,1756594460.799886,1756594460799886203
0.000000,1756594460.801889,1756594460801888764
0.000000,1756594460.803905,1756594460803904674
0.000000,1756594460.805887,1756594460805886587
0.000000,1756594460.807888,1756594460807887867
0.000000,1756594460.809886,1756594460809886183
0.000000,1756594460.811886,1756594460811885906
0.000000,1756594460.813887,1756594460813886733
0.000000,1756594460.815886,1756594460815885461
0.000000,1756594460.817888,1756594460817887766
