force,ros_time_sec,ros_time_ns
0.000000,1757302093.957241,1757302093957240481
0.000000,1757302093.959269,1757302093959268787
0.000000,1757302093.961350,1757302093961349973
0.000000,1757302093.963219,1757302093963218568
0.000000,1757302093.965214,1757302093965214274
0.000000,1757302093.967215,1757302093967214887
0.000000,1757302093.969229,1757302093969229088
0.000000,1757302093.971247,1757302093971247395
0.000000,1757302093.973216,1757302093973216294
0.000000,1757302093.975217,1757302093975216575
0.000000,1757302093.977223,1757302093977223125
0.000000,1757302093.979216,1757302093979216482
0.000000,1757302093.981248,1757302093981247888
0.000000,1757302093.983218,1757302093983218545
0.000000,1757302093.985217,1757302093985216738
0.000000,1757302093.987216,1757302093987216328
0.000000,1757302093.989235,1757302093989234713
0.000000,1757302093.991218,1757302093991217882
0.000000,1757302093.993216,1757302093993215576
0.000000,1757302093.995218,1757302093995217796
0.000000,1757302093.997227,1757302093997226820
0.000000,1757302093.999217,1757302093999217148
0.000000,1757302094.001214,1757302094001214270
0.000000,1757302094.003218,1757302094003218162
0.000000,1757302094.005215,1757302094005215454
0.000000,1757302094.007217,1757302094007216780
0.000000,1757302094.009567,1757302094009566491
0.000000,1757302094.011216,1757302094011215838
0.000000,1757302094.013242,1757302094013242064
0.000000,1757302094.015216,1757302094015216471
0.000000,1757302094.017240,1757302094017239836
0.000000,1757302094.019217,1757302094019216997
0.000000,1757302094.021216,1757302094021216074
0.000000,1757302094.023216,1757302094023216508
0.000000,1757302094.025233,1757302094025232583
0.000000,1757302094.027217,1757302094027216742
0.000000,1757302094.029242,1757302094029241986
0.000000,1757302094.031215,1757302094031215128
0.000000,1757302094.033246,1757302094033245872
0.000000,1757302094.035217,1757302094035216673
0.000000,1757302094.037375,1757302094037374707
0.000000,1757302094.039216,1757302094039215911
0.000000,1757302094.041229,1757302094041228619
0.000000,1757302094.043221,1757302094043220811
0.000000,1757302094.045238,1757302094045238574
0.000000,1757302094.047216,1757302094047216278
0.000000,1757302094.049215,1757302094049215114
0.000000,1757302094.051218,1757302094051217595
0.000000,1757302094.053232,1757302094053231806
0.000000,1757302094.055218,1757302094055218344
0.000000,1757302094.057235,1757302094057234979
0.000000,1757302094.059219,1757302094059219054
0.000000,1757302094.061229,1757302094061228554
0.000000,1757302094.063218,1757302094063218035
0.000000,1757302094.065241,1757302094065241141
0.000000,1757302094.067218,1757302094067217726
0.000000,1757302094.069242,1757302094069242016
0.000000,1757302094.071217,1757302094071217317
0.000000,1757302094.073240,1757302094073240017
0.000000,1757302094.075217,1757302094075217115
0.000000,1757302094.077245,1757302094077244299
