des_ross_x,des_ross_y,des_ross_theta,des_mon_x,des_mon_y,des_mon_theta,act_ross_x,act_ross_y,act_ross_theta,act_mon_x,act_mon_y,act_mon_theta,act_payload_x,act_payload_y,act_payload_theta,dt,ros_time_ns,ros_time_sec
-0.27225155616501445,0.004959298900136536,0.04895662354023278,0.28694552636830023,0.034936338217408665,0.058064456746592,-0.27891651003496964,0.004049813878318764,0.009832387021760884,0.27199231158026294,0.009657950621518085,0.022288089745786444,0.0073467218317091465,0.019947804510593414,0.0534979918653073,0.02,1755823537757345359,1755823537.7573452
-0.272251441072617,0.0049571760177863355,0.04895662354023278,0.28694541383326827,0.034938461236508914,0.058064456746592,-0.2788551502114913,0.0040565262868243745,0.009901405721423076,0.27198516353996266,0.009806926535202501,0.021231874545238227,0.007983407936990261,0.0199371837079525,0.053169372876061306,0.013948440551757812,1755823537765084483,1755823537.7650845
-0.2711982714023334,0.0050117116605602665,0.04824291160259486,0.2879983843125486,0.03499671186552623,0.05879692516755064,-0.27885876099703005,0.004048402076955976,0.009859731673986348,0.2719923761290755,0.009806304008150898,0.021208524365475157,0.007986803539097309,0.019922509789466858,0.05319245227505354,0.008815526962280273,1755823537770411334,1755823537.7704113
-0.2691075278993299,0.005116977910156436,0.04769996746124283,0.29008841079590886,0.03511534697833599,0.059358835745357386,-0.2788631369630339,0.004063754108819331,0.009912303469921283,0.27198296114286097,0.009827294461079758,0.021259087546628752,0.0079880366101861,0.019922493025660515,0.05320302940626108,0.02030181884765625,1755823537791183947,1755823537.791184
-0.2678109700876624,0.005178619803795406,0.04717201560372075,0.29138413227841914,0.03519257472126098,0.05990914104695344,-0.2788992393025318,0.004071385367258373,0.009959555468915571,0.27198126359194896,0.009823126493796366,0.02127890690161216,0.007953192107379436,0.019923148676753044,0.05310852647338439,0.019430875778198242,1755823537810187392,1755823537.8101873
-0.26645605487072294,0.005241957617246766,0.046857046603343555,0.2927380552202879,0.035274394073891484,0.06024983743845125,-0.2788864091534737,0.00405793701401902,0.009948239070709746,0.27199875572927257,0.009832534308308036,0.02117721291918162,0.007964997552335262,0.019920198246836662,0.05318222683823638,0.020005464553833008,1755823537830330669,1755823537.8303306
-0.265109066859215,0.005303559123997119,0.04538229676374961,0.2940839065610256,0.035357152543588476,0.06177804306951851,-0.27886895467078393,0.004066672773570798,0.009867800623601519,0.27200126309596884,0.009820248611871474,0.021182245519675735,0.007999376393854618,0.01994807831943035,0.05313708030453731,0.019998550415039062,1755823537850139797,1755823537.8501399
-0.26376101559666476,0.005363872890744605,0.04425092327874536,0.29543067219233243,0.03544137790184315,0.0629724441993722,-0.27885016585353917,0.00405064948276658,0.009889387622011957,0.2719716615916177,0.009664050659618964,0.022331437737768134,0.007996596395969391,0.019937220960855484,0.05315329680348504,0.019989967346191406,1755823537874348524,1755823537.8743486
-0.26241299740183655,0.00542286563791276,0.04326577254615538,0.29677725743951017,0.035526999747196406,0.0640266987410687,-0.2788885168954947,0.004048110997588852,0.009834708482558288,0.2720035652585334,0.00982563046966417,0.021276548836974385,0.007984700612723827,0.01993655413389206,0.05307758772533836,0.020025968551635742,1755823537891877318,1755823537.8918774
-0.2610648981832729,0.005480553069756365,0.042307014219713945,0.29812377630655146,0.03561402818155304,0.06506474556838748,-0.2789211834474793,0.004054179998825555,0.009826356110012575,0.27200396135416965,0.009840710912704304,0.02127866547120627,0.007969820871949196,0.01993136666715145,0.05315605631028839,0.019960403442382812,1755823537911794496,1755823537.9117944
-0.2597167291675561,0.005536947745616302,0.04135075440719138,0.29947021782766314,0.03570246299342564,0.06611031484373164,-0.2789047996017674,0.004045725993923499,0.009778677839446434,0.2720435797010439,0.009792829085836174,0.021407773701606292,0.007994883693754673,0.019947290420532227,0.05310296149383706,0.019997358322143555,1755823537931327291,1755823537.9313273
