force,ros_time_sec,ros_time_ns
0.000000,1756594223.929191,1756594223929190988
0.000000,1756594223.931174,1756594223931173610
0.000000,1756594223.933166,1756594223933166402
0.000000,1756594223.935169,1756594223935168693
0.000000,1756594223.937183,1756594223937182954
0.000000,1756594223.939186,1756594223939186491
0.000000,1756594223.941162,1756594223941161911
0.000000,1756594223.943186,1756594223943185681
0.000000,1756594223.945160,1756594223945160533
0.000000,1756594223.947192,1756594223947192151
0.000000,1756594223.949188,1756594223949187746
0.000000,1756594223.951194,1756594223951193940
0.000000,1756594223.953186,1756594223953186221
0.000000,1756594223.955198,1756594223955197889
0.000000,1756594223.957193,1756594223957193120
0.000000,1756594223.959195,1756594223959194941
0.000000,1756594223.961200,1756594223961200241
0.000000,1756594223.963193,1756594223963193212
0.000000,1756594223.965194,1756594223965193838
0.000000,1756594223.967163,1756594223967163226
0.000000,1756594223.969158,1756594223969157679
0.000000,1756594223.971200,1756594223971199914
0.000000,1756594223.973191,1756594223973191117
0.000000,1756594223.975199,1756594223975199099
0.000000,1756594223.977193,1756594223977193151
0.000000,1756594223.979185,1756594223979184843
0.000000,1756594223.981162,1756594223981161658
0.000000,1756594223.983194,1756594223983193917
0.000000,1756594223.985192,1756594223985192145
0.000000,1756594223.987192,1756594223987191706
0.000000,1756594223.989194,1756594223989193684
0.000000,1756594223.991199,1756594223991198716
0.000000,1756594223.993199,1756594223993199253
0.000000,1756594223.995194,1756594223995194191
0.000000,1756594223.997198,1756594223997197903
0.000000,1756594223.999192,1756594223999192512
0.000000,1756594224.001205,1756594224001205563
0.000000,1756594224.003194,1756594224003193947
0.000000,1756594224.005201,1756594224005201323
0.000000,1756594224.007196,1756594224007195645
0.000000,1756594224.009193,1756594224009192706
0.000000,1756594224.011191,1756594224011191308
0.000000,1756594224.013196,1756594224013196572
0.000000,1756594224.015193,1756594224015193398
0.000000,1756594224.017193,1756594224017193055
0.000000,1756594224.019203,1756594224019202939
0.000000,1756594224.021197,1756594224021197146
0.000000,1756594224.023194,1756594224023193987
0.000000,1756594224.025196,1756594224025195498
0.000000,1756594224.027193,1756594224027193461
0.000000,1756594224.029194,1756594224029193697
0.000000,1756594224.031193,1756594224031192740
0.000000,1756594224.033195,1756594224033195453
0.000000,1756594224.035194,1756594224035193791
0.000000,1756594224.037194,1756594224037193535
0.000000,1756594224.039195,1756594224039195309
0.000000,1756594224.041202,1756594224041202258
0.000000,1756594224.043194,1756594224043193846
0.000000,1756594224.045193,1756594224045192985
0.000000,1756594224.047192,1756594224047192114
0.000000,1756594224.049194,1756594224049194172
0.000000,1756594224.051192,1756594224051192214
0.000000,1756594224.053194,1756594224053193400
0.000000,1756594224.055193,1756594224055192766
0.000000,1756594224.057194,1756594224057194552
0.000000,1756594224.059195,1756594224059195271
0.000000,1756594224.061200,1756594224061199886
0.000000,1756594224.063196,1756594224063195917
0.000000,1756594224.065195,1756594224065195016
0.000000,1756594224.067194,1756594224067194303
0.000000,1756594224.069193,1756594224069193325
0.000000,1756594224.071192,1756594224071192329
0.000000,1756594224.073204,1756594224073203896
0.000000,1756594224.075194,1756594224075193661
0.000000,1756594224.077195,1756594224077194634
0.000000,1756594224.079193,1756594224079193375
0.000000,1756594224.081193,1756594224081193398
0.000000,1756594224.083196,1756594224083195631
0.000000,1756594224.085195,1756594224085194920
0.000000,1756594224.087196,1756594224087196353
0.000000,1756594224.089195,1756594224089194582
0.000000,1756594224.091193,1756594224091193255
0.000000,1756594224.093194,1756594224093194299
0.000000,1756594224.095193,1756594224095193083
0.000000,1756594224.097195,1756594224097194811
0.000000,1756594224.099193,1756594224099193131
0.000000,1756594224.101195,1756594224101195335
0.000000,1756594224.103195,1756594224103194654
0.000000,1756594224.105202,1756594224105201561
0.000000,1756594224.107195,1756594224107195496
0.000000,1756594224.109195,1756594224109194445
0.000000,1756594224.111195,1756594224111195468
0.000000,1756594224.113201,1756594224113201473
0.000000,1756594224.115201,1756594224115200682
0.000000,1756594224.117195,1756594224117195204
0.000000,1756594224.119196,1756594224119195980
0.000000,1756594224.121194,1756594224121193620
0.000000,1756594224.123193,1756594224123193267
0.000000,1756594224.125194,1756594224125193732
0.000000,1756594224.127194,1756594224127193522
0.000000,1756594224.129162,1756594224129161674
0.000000,1756594224.131194,1756594224131193952
0.000000,1756594224.133194,1756594224133193878
0.000000,1756594224.135194,1756594224135193659
0.000000,1756594224.137193,1756594224137193401
0.000000,1756594224.139200,1756594224139199788
0.000000,1756594224.141194,1756594224141194276
0.000000,1756594224.143196,1756594224143196373
0.000000,1756594224.145196,1756594224145195891
0.000000,1756594224.147194,1756594224147194297
0.000000,1756594224.149194,1756594224149194233
0.000000,1756594224.151199,1756594224151199301
0.000000,1756594224.153197,1756594224153196511
0.000000,1756594224.155194,1756594224155194056
0.000000,1756594224.157194,1756594224157194357
0.000000,1756594224.159204,1756594224159203988
0.000000,1756594224.161195,1756594224161194932
0.000000,1756594224.163195,1756594224163194572
0.000000,1756594224.165195,1756594224165194506
0.000000,1756594224.167198,1756594224167197650
0.000000,1756594224.169201,1756594224169201146
0.000000,1756594224.171196,1756594224171195899
0.000000,1756594224.173196,1756594224173196406
0.000000,1756594224.175194,1756594224175193972
0.000000,1756594224.177194,1756594224177193999
0.000000,1756594224.179196,1756594224179195825
0.000000,1756594224.181200,1756594224181200222
0.000000,1756594224.183195,1756594224183195470
0.000000,1756594224.185206,1756594224185205938
0.000000,1756594224.187195,1756594224187194628
0.000000,1756594224.189197,1756594224189196449
0.000000,1756594224.191195,1756594224191194969
0.000000,1756594224.193195,1756594224193194629
0.000000,1756594224.195197,1756594224195197356
0.000000,1756594224.197203,1756594224197203253
0.000000,1756594224.199196,1756594224199196442
0.000000,1756594224.201199,1756594224201198527
0.000000,1756594224.203198,1756594224203197932
0.000000,1756594224.205196,1756594224205196302
0.000000,1756594224.207197,1756594224207197079
0.000000,1756594224.209196,1756594224209196208
0.000000,1756594224.211206,1756594224211205597
0.000000,1756594224.213204,1756594224213203821
0.000000,1756594224.215199,1756594224215198341
0.000000,1756594224.217198,1756594224217197499
0.000000,1756594224.219197,1756594224219197013
0.000000,1756594224.221195,1756594224221195625
0.000000,1756594224.223197,1756594224223197231
0.000000,1756594224.225203,1756594224225203079
0.000000,1756594224.227201,1756594224227201218
0.000000,1756594224.229195,1756594224229195031
0.000000,1756594224.231197,1756594224231197120
0.000000,1756594224.233200,1756594224233199948
0.000000,1756594224.235196,1756594224235195717
0.000000,1756594224.237164,1756594224237163641
0.000000,1756594224.239205,1756594224239205348
0.000000,1756594224.241216,1756594224241216264
0.000000,1756594224.243172,1756594224243171672
0.000000,1756594224.245191,1756594224245191114
0.000000,1756594224.247168,1756594224247167494
0.000000,1756594224.249194,1756594224249193775
0.000000,1756594224.251164,1756594224251164268
0.000000,1756594224.253162,1756594224253162079
0.000000,1756594224.255170,1756594224255169807
0.000000,1756594224.257161,1756594224257161509
0.000000,1756594224.259166,1756594224259165891
0.000000,1756594224.261163,1756594224261163428
0.000000,1756594224.263164,1756594224263164039
0.000000,1756594224.265216,1756594224265216365
0.000000,1756594224.267187,1756594224267187272
0.000000,1756594224.269195,1756594224269194530
0.000000,1756594224.271197,1756594224271197138
0.000000,1756594224.273190,1756594224273189530
0.000000,1756594224.275196,1756594224275196258
0.000000,1756594224.277188,1756594224277188164
0.000000,1756594224.279196,1756594224279195897
0.000000,1756594224.281189,1756594224281188742
0.000000,1756594224.283196,1756594224283196250
0.000000,1756594224.285197,1756594224285197296
0.000000,1756594224.287196,1756594224287196258
0.000000,1756594224.289207,1756594224289206590
0.000000,1756594224.291196,1756594224291196519
0.000000,1756594224.293197,1756594224293196729
0.000000,1756594224.295197,1756594224295196382
0.000000,1756594224.297201,1756594224297200950
0.000000,1756594224.299176,1756594224299175868
0.000000,1756594224.301201,1756594224301201068
0.000000,1756594224.303202,1756594224303201968
0.000000,1756594224.305243,1756594224305242869
0.000000,1756594224.307279,1756594224307279163
0.000000,1756594224.309251,1756594224309250442
0.000000,1756594224.311278,1756594224311278208
0.000000,1756594224.313257,1756594224313256632
0.000000,1756594224.315276,1756594224315275776
0.000000,1756594224.317238,1756594224317237813
0.000000,1756594224.319280,1756594224319279642
0.000000,1756594224.321273,1756594224321272820
0.000000,1756594224.323271,1756594224323271264
0.000000,1756594224.325203,1756594224325203033
0.000000,1756594224.327271,1756594224327271018
0.000000,1756594224.329275,1756594224329274622
0.000000,1756594224.331281,1756594224331280638
0.000000,1756594224.333275,1756594224333274731
0.000000,1756594224.335278,1756594224335277744
0.000000,1756594224.337272,1756594224337272102
0.000000,1756594224.339283,1756594224339283567
0.000000,1756594224.341169,1756594224341169158
0.000000,1756594224.343217,1756594224343217332
0.000000,1756594224.345241,1756594224345240834
0.000000,1756594224.347191,1756594224347191109
0.000000,1756594224.349166,1756594224349166462
0.000000,1756594224.351164,1756594224351164499
0.000000,1756594224.353239,1756594224353239139
0.000000,1756594224.355279,1756594224355279097
0.000000,1756594224.357248,1756594224357248331
0.000000,1756594224.359225,1756594224359224866
