force,ros_time_sec,ros_time_ns
0.000000,1756594226.163293,1756594226163292885
0.000000,1756594226.165284,1756594226165284405
0.000000,1756594226.167285,1756594226167284639
0.000000,1756594226.169284,1756594226169283469
0.000000,1756594226.171284,1756594226171284139
0.000000,1756594226.173284,1756594226173284453
0.000000,1756594226.175283,1756594226175282994
0.000000,1756594226.177436,1756594226177436411
0.000000,1756594226.179282,1756594226179281607
0.000000,1756594226.181281,1756594226181280420
0.000000,1756594226.183281,1756594226183281464
0.000000,1756594226.185287,1756594226185286749
0.000000,1756594226.187285,1756594226187284874
0.000000,1756594226.189299,1756594226189298839
0.000000,1756594226.191286,1756594226191285871
0.000000,1756594226.193289,1756594226193288335
0.000000,1756594226.195284,1756594226195284067
0.000000,1756594226.197304,1756594226197303810
0.000000,1756594226.199286,1756594226199285923
0.000000,1756594226.201283,1756594226201282893
0.000000,1756594226.203277,1756594226203277076
0.000000,1756594226.205280,1756594226205280377
0.000000,1756594226.207278,1756594226207277621
0.000000,1756594226.209280,1756594226209279481
0.000000,1756594226.211278,1756594226211278355
0.000000,1756594226.213298,1756594226213297941
0.000000,1756594226.215282,1756594226215281762
0.000000,1756594226.217293,1756594226217292455
0.000000,1756594226.219280,1756594226219280430
0.000000,1756594226.221287,1756594226221286590
0.000000,1756594226.223281,1756594226223280943
0.000000,1756594226.225293,1756594226225293355
0.000000,1756594226.227279,1756594226227279266
0.000000,1756594226.229307,1756594226229306529
0.000000,1756594226.231285,1756594226231285312
0.000000,1756594226.233309,1756594226233308918
0.000000,1756594226.235281,1756594226235280531
0.000000,1756594226.237294,1756594226237294178
0.000000,1756594226.239283,1756594226239283064
0.000000,1756594226.241263,1756594226241262856
0.000000,1756594226.243319,1756594226243318898
0.000000,1756594226.245254,1756594226245253888
0.000000,1756594226.247321,1756594226247320852
0.000000,1756594226.249294,1756594226249293863
0.000000,1756594226.251283,1756594226251283038
0.000000,1756594226.253294,1756594226253294156
0.000000,1756594226.255288,1756594226255287742
0.000000,1756594226.257242,1756594226257242124
0.000000,1756594226.259309,1756594226259309238
0.000000,1756594226.261241,1756594226261241272
0.000000,1756594226.263311,1756594226263311027
0.000000,1756594226.265246,1756594226265245685
0.000000,1756594226.267280,1756594226267279914
0.000000,1756594226.269241,1756594226269241054
0.000000,1756594226.271310,1756594226271310183
0.000000,1756594226.273239,1756594226273238699
0.000000,1756594226.275311,1756594226275310477
0.000000,1756594226.277242,1756594226277242215
