des_ross_x,des_ross_y,des_ross_theta,des_mon_x,des_mon_y,des_mon_theta,act_ross_x,act_ross_y,act_ross_theta,act_mon_x,act_mon_y,act_mon_theta,act_payload_x,act_payload_y,act_payload_theta,ross_cmd_vel_linear_x,ross_cmd_vel_angular_z,monica_cmd_vel_linear_x,monica_cmd_vel_angular_z,dt,ros_time_ns,ros_time_sec
-0.2597215883438577,0.9048775054030394,0.07361693758398946,0.29958546809062836,0.9327273998838217,0.02450802947205455,-0.275021353958092,0.8906318136283129,-0.021057301849477635,0.2804492890811928,0.9430653735265715,0.007499500070379472,0.01993168331682682,0.9188024401664734,0.04908161662790556,0.0076529427602399945,0.047374989412506986,-0.009571916740519656,0.0,0.02,1756180467154064659,1756180467.1540647
-0.2597216884593048,0.904879526919368,0.07361693758398946,0.29958556927487295,0.9327253784214143,0.02450802947205455,-0.27498962851094394,0.8906791123909091,-0.020865405512084097,0.2804492890811928,0.9430653735265715,0.007499500070379472,0.020678255707025528,0.9185771942138672,0.04017160135306371,0.007546745010812312,0.04687039547178709,-0.00959507276977427,0.0,0.004598140716552734,1756180467158467578,1756180467.1584675
-0.2586993190380625,0.9050205394408504,0.07361693758398946,0.3006169280648874,0.9326852412587259,0.02450802947205455,-0.27502970065691806,0.8906218320535491,-0.02093929560668311,0.2804459266456894,0.9430715122255295,0.007545595251666093,0.02066068723797798,0.9185757637023926,0.03958940503531857,0.060021591581150203,0.047399439864592566,-0.06238090426326588,0.0,0.019922971725463867,1756180467178703383,1756180467.1787033
-0.2566614807544316,0.905131288081082,0.06928233771205639,0.3026558185482049,0.9327747086509914,0.028783285671661663,-0.27503916089357927,0.8905929139369418,-0.021082987168166464,0.2804354110113809,0.9430506094172056,0.007566040214110892,0.020666224882006645,0.9185548424720764,0.039565280180771635,0.11206859510238482,-0.17342351394484223,-0.11404607754981302,0.21366622395306367,0.02000904083251953,1756180467198547385,1756180467.1985474
-0.2553982045702723,0.9052056913715009,0.06861039769687816,0.30392031613657655,0.9328243878342674,0.02942021228701197,-0.27505721700268854,0.8905942193443217,-0.021100720948679843,0.2804270788897024,0.9430101566450121,0.007602095775165463,0.020655591040849686,0.918565571308136,0.039439547949357334,0.07354994669027473,0.011140252609724191,-0.07552703739883881,0.03179708448950509,0.020030975341796875,1756180467218668074,1756180467.218668
-0.2540782086229704,0.9052851371594862,0.06716267664138531,0.3052417579107011,0.9328745379643729,0.0308276416200024,-0.27502294684588835,0.8906024487784461,-0.021123033315268158,0.28042870187736624,0.9430407325859691,0.007586435254022916,0.020683759823441505,0.9186040163040161,0.03943928513255754,0.07654886000155474,-0.028122236054425223,-0.07857560024996703,0.06975370713442303,0.020177125930786133,1756180467240690667,1756180467.2406907
-0.252766112531607,0.9053662668507597,0.062271241915251796,0.30655550642900464,0.9329221475893675,0.035635367733609424,-0.27502294684588835,0.8906024487784461,-0.021123033315268158,0.28042870187736624,0.9430407325859691,0.007586435254022916,0.020683759823441505,0.9186040163040161,0.03943928513255754,0.07804496148088401,-0.20745296350604345,-0.08006898506152897,0.24268066948126074,0.019810914993286133,1756180467266192360,1756180467.2661924
-0.25145315360779125,0.9054495626016101,0.064102598929348,0.30787032972261685,0.9329675747961474,0.03370555936235409,-0.27495152727845557,0.890670912838754,-0.02073164190426285,0.2804592978286541,0.9430618889921438,0.007502412297414995,0.02067526802420616,0.9186235070228577,0.039611820748115305,0.0776291172118169,0.1343836879630409,-0.07970487021536853,-0.09588356576032962,0.0201265811920166,1756180467280953630,1756180467.2809536
-0.2501403973251396,0.9055349320100983,0.06569886842341832,0.30918515852612605,0.9330107863493677,0.03200136245940266,-0.2747666441313442,0.8906289306351182,-0.020637975576162794,0.2804326501229232,0.9430176905581494,0.0075526846218259,0.02077917382121086,0.9185892343521118,0.03970562907433419,0.07918443575433426,0.12480138256231435,-0.08146641736076914,-0.08602934137514631,0.019809484481811523,1756180467299362155,1756180467.299362
-0.24882773089109428,0.905622365419606,0.06725216171722126,0.31050010418772994,0.933051782220471,0.030324230895413695,-0.2743466502167173,0.8907871823506746,-0.01969571849270133,0.28042684257024086,0.943060722918811,0.007533783892738732,0.021050335839390755,0.9186426997184753,0.04005426081616068,0.07838850439423503,0.12119596896347481,-0.08099856881049958,-0.08323649734786208,0.02014899253845215,1756180467319334955,1756180467.319335
-0.2475151632235812,0.9057118416059803,0.06880131447925208,0.31181515570000784,0.9330905620442372,0.028635585054435975,-0.27390205020011354,0.8908841289914099,-0.01892823431915449,0.2804272789585899,0.9430696095976516,0.007567343777371338,0.021290315315127373,0.918842613697052,0.039659349193975575,0.07983101522132546,0.12270331709847429,-0.08269013355593956,-0.08511216599447483,0.019840240478515625,1756180467338388634,1756180467.3383887
-0.24620269206816822,0.9058033411492795,0.07033279221371824,0.313130313256149,0.9331271248343284,0.0269490724716972,-0.2733693542506692,0.8909266652115876,-0.01834984848000705,0.2804521807293944,0.943059973648277,0.007511684175172562,0.021466247737407684,0.9189813137054443,0.040002064406985845,0.07953162297678079,0.12165761728783697,-0.08268566001235547,-0.08418020101904744,0.0200345516204834,1756180467358615252,1756180467.3586154
-0.24489031583730544,0.9058968444388785,0.0718497685884869,0.31444557627356884,0.933161469808255,0.025261561718991743,-0.272831125670566,0.8909499947251789,-0.018193530166127705,0.2804976735199463,0.9430743301701795,0.007457278511823429,0.02177090384066105,0.9190909266471863,0.041344285119651304,0.0799614701612783,0.12190547247849876,-0.08336737271081271,-0.08428719722908885,0.02002096176147461,1756180467378612513,1756180467.3786125
-0.24357803291986926,0.9059923319724807,0.0733516926039135,0.3157609441117167,0.9331935961574231,0.02357367269170263,-0.27229170856660384,0.8910160454912749,-0.018053007426224465,0.28054419468155034,0.9429813841696599,0.007896021008476417,0.022243019193410873,0.919133186340332,0.04357970392329012,0.08032010026878662,0.12183889229083111,-0.08398519889128048,-0.08426996427466775,0.020029544830322266,1756180467398622973,1756180467.398623
-0.24226584164738982,0.906089784311171,0.07483870870114506,0.3170764161026865,0.933223503095135,0.021885322807085217,-0.27166887314576327,0.8911733785126984,-0.016712433825670437,0.2806278866280816,0.942934394718095,0.008349935258666008,0.022742440924048424,0.9190459847450256,0.04369804309509296,0.08043759044942787,0.12038719590273438,-0.08440704632098206,-0.08405384840710695,0.02008652687072754,1756180467421371096,1756180467.4213712
-0.2409537403163624,0.9061891820857377,0.07631084597765314,0.31839199153100955,0.9332511898480582,0.02019654624434919,-0.27094699647115283,0.8913866608943687,-0.01485807504868623,0.280724111963191,0.9428831073904382,0.009233530137244372,0.02312333509325981,0.9190894365310669,0.04021854565440854,0.08139653893841886,0.1200212601773845,-0.08574014689379825,-0.08498700932497415,0.019870996475219727,1756180467438492975,1756180467.438493
-0.23964172718382584,0.9062905059950539,0.07776815056601949,0.319707669639266,0.9332766556582306,0.0185073598097798,-0.2702865187900101,0.8916315907793673,-0.013347513457309446,0.28092432668098477,0.9425874466343035,0.01187119783565338,0.023567160591483116,0.919233500957489,0.035909408558014444,0.08143081004115628,0.11909211599964886,-0.08593243721795313,-0.08459251402034684,0.019968509674072266,1756180467458553558,1756180467.4585536
