force,ros_time_sec,ros_time_ns
0.000000,1756594134.377691,1756594134377690779
0.000000,1756594134.379683,1756594134379683685
0.000000,1756594134.381681,1756594134381680649
0.000000,1756594134.383679,1756594134383678696
0.000000,1756594134.385710,1756594134385709821
0.000000,1756594134.387704,1756594134387703809
0.000000,1756594134.389720,1756594134389719921
0.000000,1756594134.391715,1756594134391714514
0.000000,1756594134.393714,1756594134393714422
0.000000,1756594134.395715,1756594134395714499
0.000000,1756594134.397716,1756594134397715537
0.000000,1756594134.399717,1756594134399716535
0.000000,1756594134.401716,1756594134401715522
0.000000,1756594134.403716,1756594134403715536
0.000000,1756594134.405715,1756594134405715312
0.000000,1756594134.407720,1756594134407719677
0.000000,1756594134.409683,1756594134409683175
0.000000,1756594134.411715,1756594134411714893
0.000000,1756594134.413722,1756594134413721889
0.000000,1756594134.415721,1756594134415720726
0.000000,1756594134.417715,1756594134417714987
0.000000,1756594134.419715,1756594134419714975
0.000000,1756594134.421716,1756594134421715735
0.000000,1756594134.423717,1756594134423716993
0.000000,1756594134.425683,1756594134425683091
0.000000,1756594134.427716,1756594134427716107
0.000000,1756594134.429683,1756594134429683054
0.000000,1756594134.431716,1756594134431716397
0.000000,1756594134.433716,1756594134433715826
0.000000,1756594134.435724,1756594134435724158
0.000000,1756594134.437716,1756594134437715599
0.000000,1756594134.439717,1756594134439716677
0.000000,1756594134.441717,1756594134441717263
0.000000,1756594134.443717,1756594134443716617
0.000000,1756594134.445718,1756594134445717492
0.000000,1756594134.447724,1756594134447724052
0.000000,1756594134.449720,1756594134449719445
0.000000,1756594134.451717,1756594134451716779
0.000000,1756594134.453719,1756594134453719409
0.000000,1756594134.455719,1756594134455719206
0.000000,1756594134.457717,1756594134457716941
0.000000,1756594134.459724,1756594134459724230
0.000000,1756594134.461717,1756594134461716626
0.000000,1756594134.463717,1756594134463717041
0.000000,1756594134.465721,1756594134465721258
0.000000,1756594134.467718,1756594134467717864
0.000000,1756594134.469718,1756594134469718173
0.000000,1756594134.471719,1756594134471718849
0.000000,1756594134.473719,1756594134473718943
0.000000,1756594134.475720,1756594134475719932
0.000000,1756594134.477718,1756594134477718389
0.000000,1756594134.479686,1756594134479685868
0.000000,1756594134.481718,1756594134481717696
0.000000,1756594134.483718,1756594134483718090
0.000000,1756594134.485717,1756594134485717186
0.000000,1756594134.487718,1756594134487718147
0.000000,1756594134.489718,1756594134489718187
0.000000,1756594134.491720,1756594134491719586
0.000000,1756594134.493719,1756594134493718415
0.000000,1756594134.495718,1756594134495718159
0.000000,1756594134.497719,1756594134497719355
0.000000,1756594134.499720,1756594134499719846
0.000000,1756594134.501719,1756594134501719541
0.000000,1756594134.503721,1756594134503720706
0.000000,1756594134.505723,1756594134505723152
0.000000,1756594134.507721,1756594134507721479
0.000000,1756594134.509725,1756594134509725323
0.000000,1756594134.511720,1756594134511719789
0.000000,1756594134.513720,1756594134513719980
0.000000,1756594134.515719,1756594134515719148
0.000000,1756594134.517719,1756594134517718803
0.000000,1756594134.519719,1756594134519719193
0.000000,1756594134.521724,1756594134521723597
0.000000,1756594134.523721,1756594134523720501
0.000000,1756594134.525719,1756594134525718845
0.000000,1756594134.527721,1756594134527721441
0.000000,1756594134.529722,1756594134529722482
0.000000,1756594134.531724,1756594134531724379
0.000000,1756594134.533722,1756594134533721841
0.000000,1756594134.535721,1756594134535720707
0.000000,1756594134.537721,1756594134537721432
0.000000,1756594134.539719,1756594134539719500
0.000000,1756594134.541721,1756594134541720905
0.000000,1756594134.543722,1756594134543722431
0.000000,1756594134.545722,1756594134545722099
0.000000,1756594134.547724,1756594134547724194
0.000000,1756594134.549723,1756594134549722839
0.000000,1756594134.551721,1756594134551721092
0.000000,1756594134.553722,1756594134553722456
0.000000,1756594134.555723,1756594134555723316
0.000000,1756594134.557724,1756594134557724245
0.000000,1756594134.559724,1756594134559723528
0.000000,1756594134.561722,1756594134561722089
0.000000,1756594134.563721,1756594134563721019
0.000000,1756594134.565721,1756594134565721313
0.000000,1756594134.567722,1756594134567721997
0.000000,1756594134.569722,1756594134569722430
0.000000,1756594134.571722,1756594134571721823
0.000000,1756594134.573723,1756594134573722958
0.000000,1756594134.575722,1756594134575721554
0.000000,1756594134.577722,1756594134577721751
0.000000,1756594134.579702,1756594134579702164
0.000000,1756594134.581723,1756594134581722766
0.000000,1756594134.583722,1756594134583721927
0.000000,1756594134.585722,1756594134585722161
0.000000,1756594134.587723,1756594134587723492
0.000000,1756594134.589723,1756594134589722563
0.000000,1756594134.591728,1756594134591727783
0.000000,1756594134.593725,1756594134593725109
0.000000,1756594134.595724,1756594134595723591
0.000000,1756594134.597726,1756594134597726574
0.000000,1756594134.599722,1756594134599722306
0.000000,1756594134.601723,1756594134601723484
0.000000,1756594134.603723,1756594134603723164
0.000000,1756594134.605724,1756594134605724115
0.000000,1756594134.607723,1756594134607722777
0.000000,1756594134.609725,1756594134609725002
0.000000,1756594134.611730,1756594134611729683
0.000000,1756594134.613736,1756594134613735990
0.000000,1756594134.615724,1756594134615724291
0.000000,1756594134.617730,1756594134617729699
0.000000,1756594134.619724,1756594134619724110
0.000000,1756594134.621724,1756594134621724347
0.000000,1756594134.623723,1756594134623723336
0.000000,1756594134.625725,1756594134625725168
0.000000,1756594134.627725,1756594134627724873
0.000000,1756594134.629724,1756594134629724150
0.000000,1756594134.631725,1756594134631724486
0.000000,1756594134.633733,1756594134633732736
0.000000,1756594134.635725,1756594134635724417
0.000000,1756594134.637731,1756594134637731108
0.000000,1756594134.639728,1756594134639727708
0.000000,1756594134.641726,1756594134641726198
0.000000,1756594134.643730,1756594134643729983
0.000000,1756594134.645726,1756594134645726161
0.000000,1756594134.647726,1756594134647726411
0.000000,1756594134.649726,1756594134649726019
0.000000,1756594134.651727,1756594134651726918
0.000000,1756594134.653727,1756594134653726595
0.000000,1756594134.655729,1756594134655729340
0.000000,1756594134.657727,1756594134657726938
0.000000,1756594134.659726,1756594134659726121
0.000000,1756594134.661728,1756594134661728051
0.000000,1756594134.663726,1756594134663726034
0.000000,1756594134.665728,1756594134665727959
0.000000,1756594134.667728,1756594134667727631
0.000000,1756594134.669730,1756594134669730277
0.000000,1756594134.671727,1756594134671727380
0.000000,1756594134.673726,1756594134673725852
0.000000,1756594134.675732,1756594134675732343
0.000000,1756594134.677736,1756594134677736105
0.000000,1756594134.679727,1756594134679726823
0.000000,1756594134.681730,1756594134681729631
0.000000,1756594134.683737,1756594134683737218
0.000000,1756594134.685749,1756594134685748972
0.000000,1756594134.687737,1756594134687736526
0.000000,1756594134.689699,1756594134689699047
0.000000,1756594134.691695,1756594134691695070
0.000000,1756594134.693699,1756594134693699255
