des_ross_x,des_ross_y,des_ross_theta,des_mon_x,des_mon_y,des_mon_theta,act_ross_x,act_ross_y,act_ross_theta,act_mon_x,act_mon_y,act_mon_theta,act_payload_x,act_payload_y,act_payload_theta,ross_cmd_vel_linear_x,ross_cmd_vel_angular_z,monica_cmd_vel_linear_x,monica_cmd_vel_angular_z,dt,ros_time_ns,ros_time_sec
-0.2604008988427625,0.9060767693569621,0.06953308874964881,0.2986695517516995,0.9383293858726071,0.04425348625662773,-0.2650280503081701,0.8963008446128342,0.0013036792070813602,0.27879316501600593,0.9289597578672488,0.02961012472788438,0.01913406327366829,0.9222030639648438,0.05688073238895725,5.905427867915945e-06,8.709690557030912e-05,-2.6275090393771632e-05,2.6152443067238917e-05,0.02,1756593275448403397,1756593275.4484034
-0.2604008426779794,0.9060758117092181,0.06953308874964881,0.29866949741430804,0.9383303436248122,0.04425348625662773,-0.26494438609902304,0.8963698841061472,0.001383837176117284,0.27878422881068776,0.9289418798601445,0.02959835828482804,0.018952898681163788,0.9222078323364258,0.056440841390682964,9.743580488740844e-05,0.0014611281116071937,-0.0004415019527154735,0.00044013059506091916,0.00991368293762207,1756593275458256390,1756593275.4582565
-0.2586494158330037,0.9062540430333195,0.06442349292959193,0.30042993019629405,0.9383520934951888,0.04938494457224696,-0.2649478620407728,0.8963610743409104,0.0013947103603988789,0.2787894654535379,0.9289312043193056,0.029576370587895973,0.018969181925058365,0.92221599817276,0.05647246416512059,0.0003909353781967625,0.004000715641846569,-0.0013931116155065336,0.0015619842457379237,0.01990675926208496,1756593275478194907,1756593275.478195
-0.25702542933497896,0.9063416986861335,0.06208280573761016,0.30205336358381735,0.938449381699108,0.051744853230851984,-0.26493275896909974,0.896336913256253,0.0014371752556608208,0.27876436260267157,0.9289304566468308,0.029725343705311325,0.018953537568449974,0.9221958518028259,0.05637396184115533,0.0008155018883632566,0.00649250146745965,-0.0024945676498085,0.0028154795743557115,0.019952058792114258,1756593275498339868,1756593275.49834
-0.25568718112760874,0.9064122931913823,0.0602505757556937,0.3033909660674208,0.9385312179705976,0.053599653376612544,-0.2649511887303133,0.8963576427734055,0.0014178060147707887,0.27878913582918635,0.928957523400755,0.029620245546535084,0.01895524561405182,0.9222198128700256,0.05646859530414217,0.001340359931554197,0.008949777510340493,-0.003701006158354651,0.004223313842011329,0.020011425018310547,1756593275518241573,1756593275.5182416
-0.25433900089931716,0.9064818186487759,0.055245644342958755,0.3047383103333412,0.9386152913036455,0.05863048002410798,-0.2649531938874956,0.896382988049604,0.0013932943038127727,0.27882034245069454,0.9289502008041947,0.029584090607984947,0.018964070826768875,0.9222359657287598,0.056553491535503396,0.00198117540199125,0.010833190724947693,-0.0050355408430352066,0.006305777863064359,0.020056486129760742,1756593275539863275,1756593275.5398633
-0.25299037503287714,0.9065500644522942,0.050105215301949446,0.3060859467499571,0.9387007475208827,0.06383087619312189,-0.2649240028306199,0.8964013229563623,0.0014365158192273723,0.27878766482162876,0.9289226643091287,0.02972992909388772,0.018972735852003098,0.9222474098205566,0.05656489885597142,0.0027305437005839934,0.012363140889607625,-0.00650737283225889,0.008783914768946738,0.01998424530029297,1756593275559270352,1756593275.5592704
-0.2516419156909892,0.9066169271659925,0.049080696398856816,0.30743325427045454,0.9387876332910188,0.06491685957385362,-0.26492116494931184,0.8963501284076766,0.001296740655992799,0.27877947587180085,0.9289468475439794,0.02963123195152928,0.018964221701025963,0.9222192764282227,0.05652193706035654,0.003602737244487857,0.014580483529458633,-0.00810660090081311,0.010767891881688838,0.020020008087158203,1756593275583160907,1756593275.5831609
-0.2502933155292959,0.9066824551280878,0.04807700220508204,0.3087805427076641,0.9388759488191994,0.0659906469139595,-0.2649874851424053,0.8963746722831459,0.001453650778317503,0.2787719492049926,0.9289464147959234,0.029599816745552232,0.01894739456474781,0.9222122430801392,0.056463810903833615,0.004615305266206867,0.016691771110268504,-0.009837131242715793,0.012859991444772276,0.020008087158203125,1756593275599277484,1756593275.5992775
-0.24894465036795,0.9067466541130709,0.04710055468889607,0.3101277362961533,0.9389656930450978,0.0670468956433492,-0.2649608833494305,0.8963415491268096,0.0012768705842154378,0.27877469426295876,0.9289487387731236,0.029588116704399425,0.018947944045066833,0.9222183227539062,0.056458268605844276,0.005717399966779876,0.01888212225136507,-0.0116902998935568,0.01505241676136173,0.019913196563720703,1756593275618354845,1756593275.618355
-0.2475959067393759,0.9068095385945423,0.046129254835614475,0.3114748489373471,0.9390568663451937,0.06810786044534822,-0.264929253799363,0.8963471937053623,0.0013172943603255514,0.2787749117253869,0.9289364045972968,0.029657448637048223,0.018962688744068146,0.9222177267074585,0.05646582510092108,0.006943041289782186,0.020998407659437186,-0.013689444738888551,0.017358273254966992,0.02007007598876953,1756593275638705345,1756593275.6387055
-0.24624708750926727,0.9068711214745458,0.04516861136853656,0.31282187809101025,0.9391494687469165,0.06916792780802528,-0.2649208786175432,0.8963777780946061,0.0015269924768185257,0.2787833315684062,0.9289104273687269,0.029704672572437474,0.018967902287840843,0.9222237467765808,0.05654049064018084,0.008298593977374263,0.023013910726231716,-0.015818048733988576,0.01979133270718883,0.02003765106201172,1756593275659211820,1756593275.6592119
